state,month,households,persons,region,year
Tennessee,Mar 2026,--,--,SERO,2026
Tennessee,Apr 2026,--,--,SERO,2026
Tennessee,May 2026,--,--,SERO,2026
Tennessee,Jun 2026,--,--,SERO,2026
Tennessee,Jul 2026,--,--,SERO,2026
Tennessee,Aug 2026,--,--,SERO,2026
Tennessee,Sep 2026,--,--,SERO,2026
Illinois,Oct 2025,1018182,1841261,MWRO,2026
Illinois,Nov 2025,1018151,1843515,MWRO,2026
Illinois,Dec 2025,--,--,MWRO,2026
Illinois,Jan 2026,--,--,MWRO,2026
Illinois,Feb 2026,--,--,MWRO,2026
Illinois,Mar 2026,--,--,MWRO,2026
Illinois,Apr 2026,--,--,MWRO,2026
Illinois,May 2026,--,--,MWRO,2026
Illinois,Jun 2026,--,--,MWRO,2026
Illinois,Jul 2026,--,--,MWRO,2026
Illinois,Aug 2026,--,--,MWRO,2026
Illinois,Sep 2026,--,--,MWRO,2026
Indiana,Oct 2025,273834,570608,MWRO,2026
Indiana,Nov 2025,269370,559012,MWRO,2026
Indiana,Dec 2025,--,--,MWRO,2026
Indiana,Jan 2026,--,--,MWRO,2026
Indiana,Feb 2026,--,--,MWRO,2026
Indiana,Mar 2026,--,--,MWRO,2026
Indiana,Apr 2026,--,--,MWRO,2026
Indiana,May 2026,--,--,MWRO,2026
Indiana,Jun 2026,--,--,MWRO,2026
Indiana,Jul 2026,--,--,MWRO,2026
Indiana,Aug 2026,--,--,MWRO,2026
Indiana,Sep 2026,--,--,MWRO,2026
Iowa,Oct 2025,129228,264188,MWRO,2026
Iowa,Nov 2025,126272,254688,MWRO,2026
Iowa,Dec 2025,--,--,MWRO,2026
Iowa,Jan 2026,--,--,MWRO,2026
Iowa,Feb 2026,--,--,MWRO,2026
Iowa,Mar 2026,--,--,MWRO,2026
Iowa,Apr 2026,--,--,MWRO,2026
Iowa,May 2026,--,--,MWRO,2026
Iowa,Jun 2026,--,--,MWRO,2026
Iowa,Jul 2026,--,--,MWRO,2026
Iowa,Aug 2026,--,--,MWRO,2026
Iowa,Sep 2026,--,--,MWRO,2026
Michigan,Oct 2025,774024,1463909,MWRO,2026
Michigan,Nov 2025,780003,1469302,MWRO,2026
Michigan,Dec 2025,--,--,MWRO,2026
Michigan,Jan 2026,--,--,MWRO,2026
Michigan,Feb 2026,--,--,MWRO,2026
Michigan,Mar 2026,--,--,MWRO,2026
Michigan,Apr 2026,--,--,MWRO,2026
Michigan,May 2026,--,--,MWRO,2026
Michigan,Jun 2026,--,--,MWRO,2026
Michigan,Jul 2026,--,--,MWRO,2026
Michigan,Aug 2026,--,--,MWRO,2026
Michigan,Sep 2026,--,--,MWRO,2026
Minnesota,Oct 2025,237457,452713,MWRO,2026
Minnesota,Nov 2025,232220,441676,MWRO,2026
Minnesota,Dec 2025,--,--,MWRO,2026
Minnesota,Jan 2026,--,--,MWRO,2026
Minnesota,Feb 2026,--,--,MWRO,2026
Minnesota,Mar 2026,--,--,MWRO,2026
Minnesota,Apr 2026,--,--,MWRO,2026
Minnesota,May 2026,--,--,MWRO,2026
Minnesota,Jun 2026,--,--,MWRO,2026
Minnesota,Jul 2026,--,--,MWRO,2026
Minnesota,Aug 2026,--,--,MWRO,2026
Minnesota,Sep 2026,--,--,MWRO,2026
Ohio,Oct 2025,731400,1426605,MWRO,2026
Ohio,Nov 2025,715230,1385921,MWRO,2026
Ohio,Dec 2025,--,--,MWRO,2026
Ohio,Jan 2026,--,--,MWRO,2026
Ohio,Feb 2026,--,--,MWRO,2026
Ohio,Mar 2026,--,--,MWRO,2026
Ohio,Apr 2026,--,--,MWRO,2026
Ohio,May 2026,--,--,MWRO,2026
Ohio,Jun 2026,--,--,MWRO,2026
Ohio,Jul 2026,--,--,MWRO,2026
Ohio,Aug 2026,--,--,MWRO,2026
Ohio,Sep 2026,--,--,MWRO,2026
Wisconsin,Oct 2025,357028,666784,MWRO,2026
Wisconsin,Nov 2025,356162,664190,MWRO,2026
Wisconsin,Dec 2025,--,--,MWRO,2026
Wisconsin,Jan 2026,--,--,MWRO,2026
Wisconsin,Feb 2026,--,--,MWRO,2026
Wisconsin,Mar 2026,--,--,MWRO,2026
Wisconsin,Apr 2026,--,--,MWRO,2026
Wisconsin,May 2026,--,--,MWRO,2026
Wisconsin,Jun 2026,--,--,MWRO,2026
Wisconsin,Jul 2026,--,--,MWRO,2026
Wisconsin,Aug 2026,--,--,MWRO,2026
Wisconsin,Sep 2026,--,--,MWRO,2026
Arizona,Oct 2025,396600,762291,SWRO,2026
Arizona,Nov 2025,340267,659121,SWRO,2026
Arizona,Dec 2025,--,--,SWRO,2026
Arizona,Jan 2026,--,--,SWRO,2026
Arizona,Feb 2026,--,--,SWRO,2026
Arizona,Mar 2026,--,--,SWRO,2026
Arizona,Apr 2026,--,--,SWRO,2026
Arizona,May 2026,--,--,SWRO,2026
Arizona,Jun 2026,--,--,SWRO,2026
Arizona,Jul 2026,--,--,SWRO,2026
Arizona,Aug 2026,--,--,SWRO,2026
Arizona,Sep 2026,--,--,SWRO,2026
Arkansas,Oct 2025,127323,243436,SWRO,2026
Arkansas,Nov 2025,124823,237515,SWRO,2026
Arkansas,Dec 2025,--,--,SWRO,2026
Arkansas,Jan 2026,--,--,SWRO,2026
Arkansas,Feb 2026,--,--,SWRO,2026
Arkansas,Mar 2026,--,--,SWRO,2026
Arkansas,Apr 2026,--,--,SWRO,2026
Arkansas,May 2026,--,--,SWRO,2026
Arkansas,Jun 2026,--,--,SWRO,2026
Arkansas,Jul 2026,--,--,SWRO,2026
Arkansas,Aug 2026,--,--,SWRO,2026
Arkansas,Sep 2026,--,--,SWRO,2026
Louisiana,Oct 2025,385966,783109,SWRO,2026
Louisiana,Nov 2025,373037,757893,SWRO,2026
Louisiana,Dec 2025,--,--,SWRO,2026
Louisiana,Jan 2026,--,--,SWRO,2026
Louisiana,Feb 2026,--,--,SWRO,2026
Louisiana,Mar 2026,--,--,SWRO,2026
Louisiana,Apr 2026,--,--,SWRO,2026
Louisiana,May 2026,--,--,SWRO,2026
Louisiana,Jun 2026,--,--,SWRO,2026
Louisiana,Jul 2026,--,--,SWRO,2026
Louisiana,Aug 2026,--,--,SWRO,2026
Louisiana,Sep 2026,--,--,SWRO,2026
New Mexico,Oct 2025,249004,457974,SWRO,2026
New Mexico,Nov 2025,244826,449602,SWRO,2026
New Mexico,Dec 2025,--,--,SWRO,2026
New Mexico,Jan 2026,--,--,SWRO,2026
New Mexico,Feb 2026,--,--,SWRO,2026
New Mexico,Mar 2026,--,--,SWRO,2026
New Mexico,Apr 2026,--,--,SWRO,2026
New Mexico,May 2026,--,--,SWRO,2026
New Mexico,Jun 2026,--,--,SWRO,2026
New Mexico,Jul 2026,--,--,SWRO,2026
New Mexico,Aug 2026,--,--,SWRO,2026
New Mexico,Sep 2026,--,--,SWRO,2026
Oklahoma,Oct 2025,329746,671759,SWRO,2026
Oklahoma,Nov 2025,318361,648677,SWRO,2026
Oklahoma,Dec 2025,--,--,SWRO,2026
Oklahoma,Jan 2026,--,--,SWRO,2026
Oklahoma,Feb 2026,--,--,SWRO,2026
Oklahoma,Mar 2026,--,--,SWRO,2026
Oklahoma,Apr 2026,--,--,SWRO,2026
Oklahoma,May 2026,--,--,SWRO,2026
Oklahoma,Jun 2026,--,--,SWRO,2026
Oklahoma,Jul 2026,--,--,SWRO,2026
Oklahoma,Aug 2026,--,--,SWRO,2026
Oklahoma,Sep 2026,--,--,SWRO,2026
Texas,Oct 2025,1574416,3427142,SWRO,2026
Texas,Nov 2025,1552379,3369196,SWRO,2026
Texas,Dec 2025,--,--,SWRO,2026
Texas,Jan 2026,--,--,SWRO,2026
Texas,Feb 2026,--,--,SWRO,2026
Texas,Mar 2026,--,--,SWRO,2026
Texas,Apr 2026,--,--,SWRO,2026
Texas,May 2026,--,--,SWRO,2026
Texas,Jun 2026,--,--,SWRO,2026
Texas,Jul 2026,--,--,SWRO,2026
Texas,Aug 2026,--,--,SWRO,2026
Texas,Sep 2026,--,--,SWRO,2026
Utah,Oct 2025,86745,170637,SWRO,2026
Utah,Nov 2025,83382,165723,SWRO,2026
Utah,Dec 2025,--,--,SWRO,2026
Utah,Jan 2026,--,--,SWRO,2026
Utah,Feb 2026,--,--,SWRO,2026
Utah,Mar 2026,--,--,SWRO,2026
Utah,Apr 2026,--,--,SWRO,2026
Utah,May 2026,--,--,SWRO,2026
Utah,Jun 2026,--,--,SWRO,2026
Utah,Jul 2026,--,--,SWRO,2026
Utah,Aug 2026,--,--,SWRO,2026
Utah,Sep 2026,--,--,SWRO,2026
Colorado,Oct 2025,324413,596006,MPRO,2026
Colorado,Nov 2025,336586,591432,MPRO,2026
Colorado,Dec 2025,--,--,MPRO,2026
Colorado,Jan 2026,--,--,MPRO,2026
Colorado,Feb 2026,--,--,MPRO,2026
Colorado,Mar 2026,--,--,MPRO,2026
Colorado,Apr 2026,--,--,MPRO,2026
Colorado,May 2026,--,--,MPRO,2026
Colorado,Jun 2026,--,--,MPRO,2026
Colorado,Jul 2026,--,--,MPRO,2026
Colorado,Aug 2026,--,--,MPRO,2026
Colorado,Sep 2026,--,--,MPRO,2026
Kansas,Oct 2025,92812,184596,MPRO,2026
Kansas,Nov 2025,90363,179285,MPRO,2026
Kansas,Dec 2025,--,--,MPRO,2026
Kansas,Jan 2026,--,--,MPRO,2026
Kansas,Feb 2026,--,--,MPRO,2026
Kansas,Mar 2026,--,--,MPRO,2026
Kansas,Apr 2026,--,--,MPRO,2026
Kansas,May 2026,--,--,MPRO,2026
Kansas,Jun 2026,--,--,MPRO,2026
Kansas,Jul 2026,--,--,MPRO,2026
Kansas,Aug 2026,--,--,MPRO,2026
Kansas,Sep 2026,--,--,MPRO,2026
Missouri,Oct 2025,325168,659757,MPRO,2026
Missouri,Nov 2025,317096,642563,MPRO,2026
Missouri,Dec 2025,--,--,MPRO,2026
Missouri,Jan 2026,--,--,MPRO,2026
Missouri,Feb 2026,--,--,MPRO,2026
Missouri,Mar 2026,--,--,MPRO,2026
Missouri,Apr 2026,--,--,MPRO,2026
Missouri,May 2026,--,--,MPRO,2026
Missouri,Jun 2026,--,--,MPRO,2026
Missouri,Jul 2026,--,--,MPRO,2026
Missouri,Aug 2026,--,--,MPRO,2026
Missouri,Sep 2026,--,--,MPRO,2026
Montana,Oct 2025,40242,76898,MPRO,2026
Montana,Nov 2025,38943,73894,MPRO,2026
Montana,Dec 2025,--,--,MPRO,2026
Montana,Jan 2026,--,--,MPRO,2026
Montana,Feb 2026,--,--,MPRO,2026
Montana,Mar 2026,--,--,MPRO,2026
Montana,Apr 2026,--,--,MPRO,2026
Montana,May 2026,--,--,MPRO,2026
Montana,Jun 2026,--,--,MPRO,2026
Montana,Jul 2026,--,--,MPRO,2026
Montana,Aug 2026,--,--,MPRO,2026
Montana,Sep 2026,--,--,MPRO,2026
Nebraska,Oct 2025,72853,146368,MPRO,2026
Nebraska,Nov 2025,70341,140661,MPRO,2026
Nebraska,Dec 2025,--,--,MPRO,2026
Nebraska,Jan 2026,--,--,MPRO,2026
Nebraska,Feb 2026,--,--,MPRO,2026
Nebraska,Mar 2026,--,--,MPRO,2026
Nebraska,Apr 2026,--,--,MPRO,2026
Nebraska,May 2026,--,--,MPRO,2026
Nebraska,Jun 2026,--,--,MPRO,2026
Nebraska,Jul 2026,--,--,MPRO,2026
Nebraska,Aug 2026,--,--,MPRO,2026
Nebraska,Sep 2026,--,--,MPRO,2026
North Dakota,Oct 2025,3273,7130,MPRO,2026
North Dakota,Nov 2025,27446,54616,MPRO,2026
North Dakota,Dec 2025,--,--,MPRO,2026
North Dakota,Jan 2026,--,--,MPRO,2026
North Dakota,Feb 2026,--,--,MPRO,2026
North Dakota,Mar 2026,--,--,MPRO,2026
North Dakota,Apr 2026,--,--,MPRO,2026
North Dakota,May 2026,--,--,MPRO,2026
North Dakota,Jun 2026,--,--,MPRO,2026
North Dakota,Jul 2026,--,--,MPRO,2026
North Dakota,Aug 2026,--,--,MPRO,2026
North Dakota,Sep 2026,--,--,MPRO,2026
South Dakota,Oct 2025,36890,73138,MPRO,2026
South Dakota,Nov 2025,35890,70961,MPRO,2026
South Dakota,Dec 2025,--,--,MPRO,2026
South Dakota,Jan 2026,--,--,MPRO,2026
South Dakota,Feb 2026,--,--,MPRO,2026
South Dakota,Mar 2026,--,--,MPRO,2026
South Dakota,Apr 2026,--,--,MPRO,2026
South Dakota,May 2026,--,--,MPRO,2026
South Dakota,Jun 2026,--,--,MPRO,2026
South Dakota,Jul 2026,--,--,MPRO,2026
South Dakota,Aug 2026,--,--,MPRO,2026
South Dakota,Sep 2026,--,--,MPRO,2026
Wyoming,Oct 2025,12693,26347,MPRO,2026
Wyoming,Nov 2025,12224,25460,MPRO,2026
Wyoming,Dec 2025,--,--,MPRO,2026
Wyoming,Jan 2026,--,--,MPRO,2026
Wyoming,Feb 2026,--,--,MPRO,2026
Wyoming,Mar 2026,--,--,MPRO,2026
Wyoming,Apr 2026,--,--,MPRO,2026
Wyoming,May 2026,--,--,MPRO,2026
Wyoming,Jun 2026,--,--,MPRO,2026
Wyoming,Jul 2026,--,--,MPRO,2026
Wyoming,Aug 2026,--,--,MPRO,2026
Wyoming,Sep 2026,--,--,MPRO,2026
Alaska,Oct 2025,29934,63159,WRO,2026
Alaska,Nov 2025,30461,65660,WRO,2026
Alaska,Dec 2025,--,--,WRO,2026
Alaska,Jan 2026,--,--,WRO,2026
Alaska,Feb 2026,--,--,WRO,2026
Alaska,Mar 2026,--,--,WRO,2026
Alaska,Apr 2026,--,--,WRO,2026
Alaska,May 2026,--,--,WRO,2026
Alaska,Jun 2026,--,--,WRO,2026
Alaska,Jul 2026,--,--,WRO,2026
Alaska,Aug 2026,--,--,WRO,2026
Alaska,Sep 2026,--,--,WRO,2026
California,Oct 2025,3181984,5339623,WRO,2026
California,Nov 2025,3144271,5268346,WRO,2026
California,Dec 2025,--,--,WRO,2026
California,Jan 2026,--,--,WRO,2026
California,Feb 2026,--,--,WRO,2026
California,Mar 2026,--,--,WRO,2026
California,Apr 2026,--,--,WRO,2026
California,May 2026,--,--,WRO,2026
California,Jun 2026,--,--,WRO,2026
California,Jul 2026,--,--,WRO,2026
California,Aug 2026,--,--,WRO,2026
California,Sep 2026,--,--,WRO,2026
Hawaii,Oct 2025,86471,169602,WRO,2026
Hawaii,Nov 2025,83155,165250,WRO,2026
Hawaii,Dec 2025,--,--,WRO,2026
Hawaii,Jan 2026,--,--,WRO,2026
Hawaii,Feb 2026,--,--,WRO,2026
Hawaii,Mar 2026,--,--,WRO,2026
Hawaii,Apr 2026,--,--,WRO,2026
Hawaii,May 2026,--,--,WRO,2026
Hawaii,Jun 2026,--,--,WRO,2026
Hawaii,Jul 2026,--,--,WRO,2026
Hawaii,Aug 2026,--,--,WRO,2026
Hawaii,Sep 2026,--,--,WRO,2026
Idaho,Oct 2025,65562,128323,WRO,2026
Idaho,Nov 2025,63767,122468,WRO,2026
Idaho,Dec 2025,--,--,WRO,2026
Idaho,Jan 2026,--,--,WRO,2026
Idaho,Feb 2026,--,--,WRO,2026
Idaho,Mar 2026,--,--,WRO,2026
Idaho,Apr 2026,--,--,WRO,2026
Idaho,May 2026,--,--,WRO,2026
Idaho,Jun 2026,--,--,WRO,2026
Idaho,Jul 2026,--,--,WRO,2026
Idaho,Aug 2026,--,--,WRO,2026
Idaho,Sep 2026,--,--,WRO,2026
Nevada,Oct 2025,255733,468331,WRO,2026
Nevada,Nov 2025,242821,444483,WRO,2026
