state,month,households,persons,region,year
New Hampshire,Jul 2025,42565,75380,NERO,2025
New Hampshire,Aug 2025,42708,75591,NERO,2025
New Hampshire,Sep 2025,42750,75752,NERO,2025
New York,Oct 2024,1751441,2981917,NERO,2025
New York,Nov 2024,1746313,2968440,NERO,2025
New York,Dec 2024,1754389,2981000,NERO,2025
New York,Jan 2025,1751989,2974909,NERO,2025
New York,Feb 2025,1745992,2965461,NERO,2025
New York,Mar 2025,1748567,2970199,NERO,2025
New York,Apr 2025,1748494,2968230,NERO,2025
New York,May 2025,1745549,2962913,NERO,2025
New York,Jun 2025,1742932,2955731,NERO,2025
New York,Jul 2025,1736611,2940513,NERO,2025
New York,Aug 2025,1724242,2917894,NERO,2025
New York,Sep 2025,1723219,2911853,NERO,2025
Rhode Island,Oct 2024,90502,144533,NERO,2025
Rhode Island,Nov 2024,90349,144210,NERO,2025
Rhode Island,Dec 2024,92703,147940,NERO,2025
Rhode Island,Jan 2025,91469,146390,NERO,2025
Rhode Island,Feb 2025,92703,147940,NERO,2025
Rhode Island,Mar 2025,91469,146390,NERO,2025
Rhode Island,Apr 2025,90234,144225,NERO,2025
Rhode Island,May 2025,89424,142726,NERO,2025
Rhode Island,Jun 2025,88782,141801,NERO,2025
Rhode Island,Jul 2025,87914,140646,NERO,2025
Rhode Island,Aug 2025,87317,139486,NERO,2025
Rhode Island,Sep 2025,86469,137753,NERO,2025
Vermont,Oct 2024,39053,65255,NERO,2025
Vermont,Nov 2024,39112,65345,NERO,2025
Vermont,Dec 2024,39288,65525,NERO,2025
Vermont,Jan 2025,39478,65808,NERO,2025
Vermont,Feb 2025,39436,65551,NERO,2025
Vermont,Mar 2025,39479,65395,NERO,2025
Vermont,Apr 2025,39348,64938,NERO,2025
Vermont,May 2025,39213,64633,NERO,2025
Vermont,Jun 2025,38889,64094,NERO,2025
Vermont,Jul 2025,38755,63852,NERO,2025
Vermont,Aug 2025,38708,63744,NERO,2025
Vermont,Sep 2025,38610,63480,NERO,2025
Delaware,Oct 2024,62354,124059,MARO,2025
Delaware,Nov 2024,61467,121912,MARO,2025
Delaware,Dec 2024,61287,121278,MARO,2025
Delaware,Jan 2025,60447,119497,MARO,2025
Delaware,Feb 2025,59447,116997,MARO,2025
Delaware,Mar 2025,58675,114559,MARO,2025
Delaware,Apr 2025,58893,114898,MARO,2025
Delaware,May 2025,60298,118209,MARO,2025
Delaware,Jun 2025,60305,118766,MARO,2025
Delaware,Jul 2025,60668,119567,MARO,2025
Delaware,Aug 2025,59800,117857,MARO,2025
Delaware,Sep 2025,60014,118337,MARO,2025
District of Columbia,Oct 2024,86592,141811,MARO,2025
District of Columbia,Nov 2024,86644,141742,MARO,2025
District of Columbia,Dec 2024,86598,141492,MARO,2025
District of Columbia,Jan 2025,86694,141346,MARO,2025
District of Columbia,Feb 2025,86639,140395,MARO,2025
District of Columbia,Mar 2025,86822,140685,MARO,2025
District of Columbia,Apr 2025,86861,140765,MARO,2025
District of Columbia,May 2025,86487,140659,MARO,2025
District of Columbia,Jun 2025,86276,140716,MARO,2025
District of Columbia,Jul 2025,86334,140929,MARO,2025
District of Columbia,Aug 2025,85916,140419,MARO,2025
District of Columbia,Sep 2025,85417,139924,MARO,2025
Maryland,Oct 2024,383023,693715,MARO,2025
Maryland,Nov 2024,380640,688786,MARO,2025
Maryland,Dec 2024,381653,687664,MARO,2025
Maryland,Jan 2025,377936,680346,MARO,2025
Maryland,Feb 2025,376522,677759,MARO,2025
Maryland,Mar 2025,374038,672357,MARO,2025
Maryland,Apr 2025,371453,666631,MARO,2025
Maryland,May 2025,371828,667981,MARO,2025
Maryland,Jun 2025,369957,665084,MARO,2025
Maryland,Jul 2025,369307,663803,MARO,2025
Maryland,Aug 2025,371522,668162,MARO,2025
Maryland,Sep 2025,371992,669322,MARO,2025
New Jersey,Oct 2024,451206,848204,MARO,2025
New Jersey,Nov 2024,449339,844222,MARO,2025
New Jersey,Dec 2024,445400,837730,MARO,2025
New Jersey,Jan 2025,441686,830058,MARO,2025
New Jersey,Feb 2025,441146,828275,MARO,2025
New Jersey,Mar 2025,441542,828948,MARO,2025
New Jersey,Apr 2025,440973,826593,MARO,2025
New Jersey,May 2025,441324,826094,MARO,2025
New Jersey,Jun 2025,439089,821038,MARO,2025
New Jersey,Jul 2025,436977,816778,MARO,2025
New Jersey,Aug 2025,436010,814196,MARO,2025
New Jersey,Sep 2025,434123,809403,MARO,2025
Pennsylvania,Oct 2024,1093965,2010298,MARO,2025
Pennsylvania,Nov 2024,1088853,2000036,MARO,2025
Pennsylvania,Dec 2024,1087660,1994842,MARO,2025
Pennsylvania,Jan 2025,1083559,1984515,MARO,2025
Pennsylvania,Feb 2025,1079486,1974682,MARO,2025
Pennsylvania,Mar 2025,1080325,1974160,MARO,2025
Pennsylvania,Apr 2025,1077911,1969806,MARO,2025
Pennsylvania,May 2025,1069170,1958047,MARO,2025
Pennsylvania,Jun 2025,1061794,1941067,MARO,2025
Pennsylvania,Jul 2025,1059971,1937908,MARO,2025
Pennsylvania,Aug 2025,1050806,1921810,MARO,2025
Pennsylvania,Sep 2025,1045125,1907924,MARO,2025
Virginia,Oct 2024,430046,834942,MARO,2025
Virginia,Nov 2024,428958,832717,MARO,2025
Virginia,Dec 2024,421394,815427,MARO,2025
Virginia,Jan 2025,423797,822941,MARO,2025
Virginia,Feb 2025,418054,812199,MARO,2025
Virginia,Mar 2025,419842,814475,MARO,2025
Virginia,Apr 2025,423320,821135,MARO,2025
Virginia,May 2025,425195,824866,MARO,2025
Virginia,Jun 2025,419755,813228,MARO,2025
Virginia,Jul 2025,420992,816587,MARO,2025
Virginia,Aug 2025,417546,807623,MARO,2025
Virginia,Sep 2025,411182,793923,MARO,2025
West Virginia,Oct 2024,148248,278978,MARO,2025
West Virginia,Nov 2024,145558,273522,MARO,2025
West Virginia,Dec 2024,144441,269234,MARO,2025
West Virginia,Jan 2025,146405,273926,MARO,2025
West Virginia,Feb 2025,146488,273981,MARO,2025
West Virginia,Mar 2025,146663,275116,MARO,2025
West Virginia,Apr 2025,146518,273283,MARO,2025
West Virginia,May 2025,146769,273566,MARO,2025
West Virginia,Jun 2025,145149,269687,MARO,2025
West Virginia,Jul 2025,145082,270722,MARO,2025
West Virginia,Aug 2025,145156,271585,MARO,2025
West Virginia,Sep 2025,144618,270512,MARO,2025
Alabama,Oct 2024,378067,756768,SERO,2025
Alabama,Nov 2024,376376,752271,SERO,2025
Alabama,Dec 2024,375639,750680,SERO,2025
Alabama,Jan 2025,372801,742614,SERO,2025
Alabama,Feb 2025,373508,743883,SERO,2025
Alabama,Mar 2025,374024,743139,SERO,2025
Alabama,Apr 2025,370905,737704,SERO,2025
Alabama,May 2025,369276,736178,SERO,2025
Alabama,Jun 2025,367531,732974,SERO,2025
Alabama,Jul 2025,366546,730758,SERO,2025
Alabama,Aug 2025,365770,729764,SERO,2025
Alabama,Sep 2025,364468,726513,SERO,2025
Florida,Oct 2024,--,--,SERO,2025
Florida,Nov 2024,1865712,3447752,SERO,2025
Florida,Dec 2024,1808818,3340582,SERO,2025
Florida,Jan 2025,1716595,3035496,SERO,2025
Florida,Feb 2025,1686934,2992240,SERO,2025
Florida,Mar 2025,1680472,2983289,SERO,2025
Florida,Apr 2025,1662642,2948751,SERO,2025
Florida,May 2025,1660076,2943012,SERO,2025
Florida,Jun 2025,1648875,2928850,SERO,2025
Florida,Jul 2025,1605158,2849238,SERO,2025
Florida,Aug 2025,1590784,2817020,SERO,2025
Florida,Sep 2025,1572758,2781365,SERO,2025
Georgia,Oct 2024,888368,1886134,SERO,2025
Georgia,Nov 2024,726647,1505645,SERO,2025
Georgia,Dec 2024,740064,1535843,SERO,2025
Georgia,Jan 2025,736931,1937567,SERO,2025
Georgia,Feb 2025,736302,1521634,SERO,2025
Georgia,Mar 2025,727949,1497758,SERO,2025
Georgia,Apr 2025,716433,1871206,SERO,2025
Georgia,May 2025,712665,1864456,SERO,2025
Georgia,Jun 2025,715301,1879358,SERO,2025
Georgia,Jul 2025,719515,1892860,SERO,2025
Georgia,Aug 2025,724727,1909019,SERO,2025
Georgia,Sep 2025,728150,1918895,SERO,2025
Kentucky,Oct 2024,293097,625212,SERO,2025
Kentucky,Nov 2024,276274,586513,SERO,2025
Kentucky,Dec 2024,276816,587025,SERO,2025
Kentucky,Jan 2025,276207,582803,SERO,2025
Kentucky,Feb 2025,273533,575863,SERO,2025
Kentucky,Mar 2025,295163,621769,SERO,2025
Kentucky,Apr 2025,283141,588406,SERO,2025
Kentucky,May 2025,286577,595155,SERO,2025
Kentucky,Jun 2025,284679,593934,SERO,2025
Kentucky,Jul 2025,284530,593706,SERO,2025
Kentucky,Aug 2025,285583,597469,SERO,2025
Kentucky,Sep 2025,285709,597803,SERO,2025
Mississippi,Oct 2024,186391,379549,SERO,2025
Mississippi,Nov 2024,185463,377826,SERO,2025
Mississippi,Dec 2024,183821,374087,SERO,2025
Mississippi,Jan 2025,182174,369036,SERO,2025
Mississippi,Feb 2025,180333,363425,SERO,2025
Mississippi,Mar 2025,179242,360477,SERO,2025
Mississippi,Apr 2025,177680,356678,SERO,2025
Mississippi,May 2025,177575,357042,SERO,2025
Mississippi,Jun 2025,177238,356756,SERO,2025
Mississippi,Jul 2025,176951,356044,SERO,2025
Mississippi,Aug 2025,176937,355429,SERO,2025
Mississippi,Sep 2025,175925,353356,SERO,2025
North Carolina,Oct 2024,789832,1613717,SERO,2025
North Carolina,Nov 2024,742831,1498341,SERO,2025
North Carolina,Dec 2024,749652,1510420,SERO,2025
North Carolina,Jan 2025,749929,1504348,SERO,2025
North Carolina,Feb 2025,738578,1475008,SERO,2025
North Carolina,Mar 2025,734669,1462170,SERO,2025
North Carolina,Apr 2025,713077,1416527,SERO,2025
North Carolina,May 2025,687718,1378291,SERO,2025
North Carolina,Jun 2025,671581,1350026,SERO,2025
North Carolina,Jul 2025,672676,1353090,SERO,2025
North Carolina,Aug 2025,675621,1359474,SERO,2025
North Carolina,Sep 2025,674682,1356604,SERO,2025
South Carolina,Oct 2024,287886,605513,SERO,2025
South Carolina,Nov 2024,333827,701330,SERO,2025
South Carolina,Dec 2024,330413,695302,SERO,2025
South Carolina,Jan 2025,271014,569075,SERO,2025
South Carolina,Feb 2025,270974,568827,SERO,2025
South Carolina,Mar 2025,270934,568259,SERO,2025
South Carolina,Apr 2025,271033,567310,SERO,2025
South Carolina,May 2025,271592,567895,SERO,2025
South Carolina,Jun 2025,273110,570687,SERO,2025
South Carolina,Jul 2025,270106,564900,SERO,2025
South Carolina,Aug 2025,268158,560790,SERO,2025
South Carolina,Sep 2025,266350,556359,SERO,2025
Tennessee,Oct 2024,371922,758323,SERO,2025
Tennessee,Nov 2024,339460,689477,SERO,2025
Tennessee,Dec 2024,337705,681706,SERO,2025
Tennessee,Jan 2025,344777,695903,SERO,2025
Tennessee,Feb 2025,344919,694241,SERO,2025
Tennessee,Mar 2025,341001,688650,SERO,2025
Tennessee,Apr 2025,340581,687647,SERO,2025
Tennessee,May 2025,341555,690545,SERO,2025
Tennessee,Jun 2025,338812,682128,SERO,2025
Tennessee,Jul 2025,345562,696762,SERO,2025
Tennessee,Aug 2025,346795,696830,SERO,2025
Tennessee,Sep 2025,345141,690634,SERO,2025
Illinois,Oct 2024,1063040,1933116,MWRO,2025
Illinois,Nov 2024,1080998,1938206,MWRO,2025
Illinois,Dec 2024,1056094,1923744,MWRO,2025
Illinois,Jan 2025,1048618,1908007,MWRO,2025
Illinois,Feb 2025,1042359,1895517,MWRO,2025
Illinois,Mar 2025,1048962,1905151,MWRO,2025
Illinois,Apr 2025,1036293,1882087,MWRO,2025
Illinois,May 2025,1036667,1879564,MWRO,2025
Illinois,Jun 2025,1030500,1869744,MWRO,2025
Illinois,Jul 2025,1040717,1887917,MWRO,2025
Illinois,Aug 2025,1030624,1864405,MWRO,2025
Illinois,Sep 2025,1030315,1864294,MWRO,2025
Indiana,Oct 2024,290103,609864,MWRO,2025
Indiana,Nov 2024,289308,609255,MWRO,2025
Indiana,Dec 2024,290304,610429,MWRO,2025
Indiana,Jan 2025,286243,600776,MWRO,2025
Indiana,Feb 2025,284142,596803,MWRO,2025
Indiana,Mar 2025,284304,595945,MWRO,2025
Indiana,Apr 2025,281112,588485,MWRO,2025
Indiana,May 2025,280166,586403,MWRO,2025
Indiana,Jun 2025,277693,580902,MWRO,2025
Indiana,Jul 2025,275966,577352,MWRO,2025
Indiana,Aug 2025,274669,574180,MWRO,2025
Indiana,Sep 2025,273867,571927,MWRO,2025
Iowa,Oct 2024,129282,263721,MWRO,2025
Iowa,Nov 2024,128499,262559,MWRO,2025
Iowa,Dec 2024,128300,262104,MWRO,2025
Iowa,Jan 2025,127952,261142,MWRO,2025
Iowa,Feb 2025,128448,262502,MWRO,2025
Iowa,Mar 2025,129109,263913,MWRO,2025
Iowa,Apr 2025,130038,265385,MWRO,2025
Iowa,May 2025,130767,267158,MWRO,2025
Iowa,Jun 2025,130592,266947,MWRO,2025
Iowa,Jul 2025,130333,265969,MWRO,2025
Iowa,Aug 2025,130658,267078,MWRO,2025
Iowa,Sep 2025,130136,265793,MWRO,2025
Michigan,Oct 2024,784461,1487670,MWRO,2025
Michigan,Nov 2024,771492,1462020,MWRO,2025
Michigan,Dec 2024,786808,1488830,MWRO,2025
Michigan,Jan 2025,799309,1508947,MWRO,2025
Michigan,Feb 2025,797107,1506523,MWRO,2025
Michigan,Mar 2025,795285,1499077,MWRO,2025
Michigan,Apr 2025,788991,1488317,MWRO,2025
Michigan,May 2025,781600,1473832,MWRO,2025
Michigan,Jun 2025,782275,1474701,MWRO,2025
Michigan,Jul 2025,811802,1524920,MWRO,2025
Michigan,Aug 2025,783390,1481986,MWRO,2025
Michigan,Sep 2025,785108,1484493,MWRO,2025
Minnesota,Oct 2024,239635,458405,MWRO,2025
Minnesota,Nov 2024,238334,455500,MWRO,2025
Minnesota,Dec 2024,238467,454865,MWRO,2025
Minnesota,Jan 2025,235854,451151,MWRO,2025
Minnesota,Feb 2025,236072,451738,MWRO,2025
Minnesota,Mar 2025,236805,451908,MWRO,2025
Minnesota,Apr 2025,237442,452653,MWRO,2025
Minnesota,May 2025,237118,451966,MWRO,2025
Minnesota,Jun 2025,236150,448841,MWRO,2025
Minnesota,Jul 2025,237003,451007,MWRO,2025
Minnesota,Aug 2025,236616,451515,MWRO,2025
Minnesota,Sep 2025,237198,452191,MWRO,2025
Ohio,Oct 2024,724286,1408693,MWRO,2025
Ohio,Nov 2024,727461,1416662,MWRO,2025
Ohio,Dec 2024,731506,1434294,MWRO,2025
Ohio,Jan 2025,734096,1444052,MWRO,2025
Ohio,Feb 2025,731165,1437911,MWRO,2025
Ohio,Mar 2025,734430,1437724,MWRO,2025
Ohio,Apr 2025,737334,1441842,MWRO,2025
Ohio,May 2025,741867,1450955,MWRO,2025
Ohio,Jun 2025,735476,1437112,MWRO,2025
Ohio,Jul 2025,738280,1446062,MWRO,2025
Ohio,Aug 2025,738605,1445846,MWRO,2025
Ohio,Sep 2025,733349,1433712,MWRO,2025
Wisconsin,Oct 2024,370202,703430,MWRO,2025
Wisconsin,Nov 2024,368428,698943,MWRO,2025
Wisconsin,Dec 2024,368317,697818,MWRO,2025
Wisconsin,Jan 2025,371372,700370,MWRO,2025
Wisconsin,Feb 2025,372436,700640,MWRO,2025
Wisconsin,Mar 2025,374506,702255,MWRO,2025
Wisconsin,Apr 2025,369717,693487,MWRO,2025
Wisconsin,May 2025,367659,689315,MWRO,2025
Wisconsin,Jun 2025,366975,687133,MWRO,2025
Wisconsin,Jul 2025,361438,676206,MWRO,2025
Wisconsin,Aug 2025,365088,683822,MWRO,2025
Wisconsin,Sep 2025,365172,683562,MWRO,2025
Arizona,Oct 2024,454339,912409,SWRO,2025
Arizona,Nov 2024,452121,906998,SWRO,2025
Arizona,Dec 2024,452014,905583,SWRO,2025
Arizona,Jan 2025,449720,898476,SWRO,2025
Arizona,Feb 2025,447348,892565,SWRO,2025
Arizona,Mar 2025,449855,896602,SWRO,2025
Arizona,Apr 2025,444424,886862,SWRO,2025
Arizona,May 2025,444810,887253,SWRO,2025
Arizona,Jun 2025,444645,886806,SWRO,2025
Arizona,Jul 2025,443106,882419,SWRO,2025
Arizona,Aug 2025,440407,875273,SWRO,2025
Arizona,Sep 2025,427054,843509,SWRO,2025
Arkansas,Oct 2024,124703,234792,SWRO,2025
Arkansas,Nov 2024,124442,234948,SWRO,2025
Arkansas,Dec 2024,124814,235533,SWRO,2025
Arkansas,Jan 2025,126711,239627,SWRO,2025
Arkansas,Feb 2025,126425,239265,SWRO,2025
Arkansas,Mar 2025,128076,241498,SWRO,2025
Arkansas,Apr 2025,127258,239993,SWRO,2025
Arkansas,May 2025,126839,239748,SWRO,2025
Arkansas,Jun 2025,127278,241210,SWRO,2025
Arkansas,Jul 2025,127048,240934,SWRO,2025
Arkansas,Aug 2025,131557,253108,SWRO,2025
Arkansas,Sep 2025,127839,243879,SWRO,2025
Louisiana,Oct 2024,419025,849163,SWRO,2025
Louisiana,Nov 2024,422650,858285,SWRO,2025
Louisiana,Dec 2024,431184,874845,SWRO,2025
Louisiana,Jan 2025,406933,825467,SWRO,2025
Louisiana,Feb 2025,405038,818120,SWRO,2025
Louisiana,Mar 2025,402442,813763,SWRO,2025
Louisiana,Apr 2025,400261,810034,SWRO,2025
Louisiana,May 2025,397526,803988,SWRO,2025
Louisiana,Jun 2025,390529,791032,SWRO,2025
Louisiana,Jul 2025,393849,800046,SWRO,2025
Louisiana,Aug 2025,391459,794379,SWRO,2025
Louisiana,Sep 2025,386514,782139,SWRO,2025
New Mexico,Oct 2024,264970,487113,SWRO,2025
New Mexico,Nov 2024,260196,478646,SWRO,2025
New Mexico,Dec 2024,257611,474029,SWRO,2025
New Mexico,Jan 2025,255717,471266,SWRO,2025
New Mexico,Feb 2025,252226,465681,SWRO,2025
New Mexico,Mar 2025,250958,463339,SWRO,2025
New Mexico,Apr 2025,248277,459066,SWRO,2025
New Mexico,May 2025,248010,457699,SWRO,2025
New Mexico,Jun 2025,248341,458019,SWRO,2025
New Mexico,Jul 2025,248879,459108,SWRO,2025
New Mexico,Aug 2025,248996,459358,SWRO,2025
New Mexico,Sep 2025,249404,459645,SWRO,2025
Oklahoma,Oct 2024,343017,702480,SWRO,2025
Oklahoma,Nov 2024,343318,702750,SWRO,2025
Oklahoma,Dec 2024,341704,699307,SWRO,2025
Oklahoma,Jan 2025,342647,701611,SWRO,2025
Oklahoma,Feb 2025,338957,694059,SWRO,2025
Oklahoma,Mar 2025,339764,694649,SWRO,2025
Oklahoma,Apr 2025,340213,694088,SWRO,2025
Oklahoma,May 2025,339504,692477,SWRO,2025
Oklahoma,Jun 2025,339362,691754,SWRO,2025
Oklahoma,Jul 2025,338450,689393,SWRO,2025
Oklahoma,Aug 2025,337906,687879,SWRO,2025
Oklahoma,Sep 2025,334138,680317,SWRO,2025
Texas,Oct 2024,1595548,3488127,SWRO,2025
Texas,Nov 2024,1603890,3499384,SWRO,2025
Texas,Dec 2024,1606415,3492479,SWRO,2025
Texas,Jan 2025,1606959,3489634,SWRO,2025
Texas,Feb 2025,1591818,3466003,SWRO,2025
Texas,Mar 2025,1604181,3489678,SWRO,2025
Texas,Apr 2025,1599006,3480330,SWRO,2025
Texas,May 2025,1581331,3455085,SWRO,2025
Texas,Jun 2025,1581297,3457259,SWRO,2025
Texas,Jul 2025,1579527,3446051,SWRO,2025
Texas,Aug 2025,1582466,3450143,SWRO,2025
Texas,Sep 2025,1588061,3455144,SWRO,2025
Utah,Oct 2024,90613,178153,SWRO,2025
Utah,Nov 2024,89268,176692,SWRO,2025
Utah,Dec 2024,89328,177134,SWRO,2025
Utah,Jan 2025,90132,178282,SWRO,2025
Utah,Feb 2025,89143,177345,SWRO,2025
Utah,Mar 2025,90523,178859,SWRO,2025
Utah,Apr 2025,89475,177537,SWRO,2025
Utah,May 2025,89026,177087,SWRO,2025
Utah,Jun 2025,87657,174386,SWRO,2025
Utah,Jul 2025,88002,173585,SWRO,2025
Utah,Aug 2025,88025,173828,SWRO,2025
Utah,Sep 2025,86410,171753,SWRO,2025
Colorado,Oct 2024,329041,611567,MPRO,2025
Colorado,Nov 2024,329986,612375,MPRO,2025
Colorado,Dec 2024,333728,617764,MPRO,2025
Colorado,Jan 2025,336172,620478,MPRO,2025
Colorado,Feb 2025,333638,615935,MPRO,2025
Colorado,Mar 2025,334834,617057,MPRO,2025
Colorado,Apr 2025,333893,615319,MPRO,2025
Colorado,May 2025,334341,614843,MPRO,2025
Colorado,Jun 2025,334590,614911,MPRO,2025
Colorado,Jul 2025,329943,606152,MPRO,2025
Colorado,Aug 2025,327662,602121,MPRO,2025
Colorado,Sep 2025,328489,603391,MPRO,2025
Kansas,Oct 2024,93674,188999,MPRO,2025
Kansas,Nov 2024,93510,188811,MPRO,2025
Kansas,Dec 2024,93622,188590,MPRO,2025
Kansas,Jan 2025,92946,187290,MPRO,2025
Kansas,Feb 2025,92478,185975,MPRO,2025
Kansas,Mar 2025,92673,185818,MPRO,2025
Kansas,Apr 2025,93015,186183,MPRO,2025
Kansas,May 2025,93122,186036,MPRO,2025
Kansas,Jun 2025,93323,186560,MPRO,2025
Kansas,Jul 2025,93715,187384,MPRO,2025
Kansas,Aug 2025,94067,188066,MPRO,2025
Kansas,Sep 2025,93631,186462,MPRO,2025
Missouri,Oct 2024,331053,674772,MPRO,2025
Missouri,Nov 2024,328603,670282,MPRO,2025
Missouri,Dec 2024,328068,668210,MPRO,2025
Missouri,Jan 2025,324222,659962,MPRO,2025
Missouri,Feb 2025,321003,654673,MPRO,2025
Missouri,Mar 2025,320997,654108,MPRO,2025
Missouri,Apr 2025,320118,652427,MPRO,2025
Missouri,May 2025,322265,655940,MPRO,2025
Missouri,Jun 2025,324645,660033,MPRO,2025
Missouri,Jul 2025,326153,662806,MPRO,2025
Missouri,Aug 2025,328395,667531,MPRO,2025
Missouri,Sep 2025,329021,667837,MPRO,2025
Montana,Oct 2024,41333,80271,MPRO,2025
Montana,Nov 2024,41115,79720,MPRO,2025
Montana,Dec 2024,41327,80009,MPRO,2025
Montana,Jan 2025,41610,80591,MPRO,2025
Montana,Feb 2025,41722,80779,MPRO,2025
Montana,Mar 2025,41774,80683,MPRO,2025
Montana,Apr 2025,41819,80612,MPRO,2025
Montana,May 2025,41792,80523,MPRO,2025
Montana,Jun 2025,41598,80066,MPRO,2025
Montana,Jul 2025,41054,78677,MPRO,2025
Montana,Aug 2025,40822,78327,MPRO,2025
Montana,Sep 2025,40576,77679,MPRO,2025
Nebraska,Oct 2024,74843,152066,MPRO,2025
Nebraska,Nov 2024,75321,152809,MPRO,2025
Nebraska,Dec 2024,74941,151895,MPRO,2025
Nebraska,Jan 2025,75036,151994,MPRO,2025
Nebraska,Feb 2025,74292,150149,MPRO,2025
Nebraska,Mar 2025,74585,150501,MPRO,2025
Nebraska,Apr 2025,74534,150264,MPRO,2025
Nebraska,May 2025,74727,150600,MPRO,2025
Nebraska,Jun 2025,74231,149699,MPRO,2025
Nebraska,Jul 2025,74126,149423,MPRO,2025
Nebraska,Aug 2025,74182,149527,MPRO,2025
Nebraska,Sep 2025,73604,148120,MPRO,2025
North Dakota,Oct 2024,26731,52347,MPRO,2025
North Dakota,Nov 2024,26780,52264,MPRO,2025
North Dakota,Dec 2024,27357,53683,MPRO,2025
North Dakota,Jan 2025,28179,55532,MPRO,2025
North Dakota,Feb 2025,28760,56804,MPRO,2025
North Dakota,Mar 2025,28352,56560,MPRO,2025
North Dakota,Apr 2025,28532,56870,MPRO,2025
North Dakota,May 2025,28532,57129,MPRO,2025
North Dakota,Jun 2025,28599,51179,MPRO,2025
North Dakota,Jul 2025,28450,56789,MPRO,2025
North Dakota,Aug 2025,28450,56786,MPRO,2025
North Dakota,Sep 2025,28590,57171,MPRO,2025
South Dakota,Oct 2024,37751,75739,MPRO,2025
South Dakota,Nov 2024,37627,75220,MPRO,2025
South Dakota,Dec 2024,37551,75103,MPRO,2025
South Dakota,Jan 2025,37736,75412,MPRO,2025
South Dakota,Feb 2025,37645,75353,MPRO,2025
South Dakota,Mar 2025,37630,75093,MPRO,2025
South Dakota,Apr 2025,37772,75363,MPRO,2025
South Dakota,May 2025,37712,75282,MPRO,2025
South Dakota,Jun 2025,37696,75329,MPRO,2025
South Dakota,Jul 2025,37543,74956,MPRO,2025
South Dakota,Aug 2025,37442,74802,MPRO,2025
South Dakota,Sep 2025,37456,74459,MPRO,2025
Wyoming,Oct 2024,13512,28456,MPRO,2025
Wyoming,Nov 2024,13455,28251,MPRO,2025
Wyoming,Dec 2024,13455,28072,MPRO,2025
Wyoming,Jan 2025,13513,28334,MPRO,2025
Wyoming,Feb 2025,13394,28096,MPRO,2025
Wyoming,Mar 2025,13362,27842,MPRO,2025
Wyoming,Apr 2025,13288,27593,MPRO,2025
Wyoming,May 2025,13073,27122,MPRO,2025
Wyoming,Jun 2025,12939,26927,MPRO,2025
Wyoming,Jul 2025,12715,26435,MPRO,2025
Wyoming,Aug 2025,12693,26347,MPRO,2025
Wyoming,Sep 2025,12726,26393,MPRO,2025
Alaska,Oct 2024,30202,64131,WRO,2025
Alaska,Nov 2024,30165,63590,WRO,2025
Alaska,Dec 2024,30510,64351,WRO,2025
Alaska,Jan 2025,29974,62916,WRO,2025
Alaska,Feb 2025,30095,63698,WRO,2025
