state,month,households,persons,region,year
Vermont,Jan 2020,39146,67995,NERO,2020
Vermont,Feb 2020,38924,67521,NERO,2020
Vermont,Mar 2020,39656,69063,NERO,2020
Vermont,Apr 2020,41354,72262,NERO,2020
Vermont,May 2020,41653,72855,NERO,2020
Vermont,Jun 2020,39328,68219,NERO,2020
Vermont,Jul 2020,38469,66393,NERO,2020
Vermont,Aug 2020,39085,67728,NERO,2020
Vermont,Sep 2020,39308,68416,NERO,2020
Delaware,Oct 2019,59858,121987,MARO,2020
Delaware,Nov 2019,58485,118796,MARO,2020
Delaware,Dec 2019,58128,118115,MARO,2020
Delaware,Jan 2020,58666,119235,MARO,2020
Delaware,Feb 2020,56868,115616,MARO,2020
Delaware,Mar 2020,56597,114978,MARO,2020
Delaware,Apr 2020,61772,126014,MARO,2020
Delaware,May 2020,63337,128826,MARO,2020
Delaware,Jun 2020,59929,118312,MARO,2020
Delaware,Jul 2020,59181,116311,MARO,2020
Delaware,Aug 2020,60931,120609,MARO,2020
Delaware,Sep 2020,63261,126197,MARO,2020
District of Columbia,Oct 2019,65717,111043,MARO,2020
District of Columbia,Nov 2019,65263,110471,MARO,2020
District of Columbia,Dec 2019,64949,109420,MARO,2020
District of Columbia,Jan 2020,66439,108307,MARO,2020
District of Columbia,Feb 2020,64245,108570,MARO,2020
District of Columbia,Mar 2020,63623,105039,MARO,2020
District of Columbia,Apr 2020,69907,115293,MARO,2020
District of Columbia,May 2020,72654,119478,MARO,2020
District of Columbia,Jun 2020,74750,122584,MARO,2020
District of Columbia,Jul 2020,76605,125635,MARO,2020
District of Columbia,Aug 2020,78560,129186,MARO,2020
District of Columbia,Sep 2020,80454,131844,MARO,2020
Maryland,Oct 2019,332343,612751,MARO,2020
Maryland,Nov 2019,331108,610581,MARO,2020
Maryland,Dec 2019,328342,604287,MARO,2020
Maryland,Jan 2020,325982,598415,MARO,2020
Maryland,Feb 2020,322413,591474,MARO,2020
Maryland,Mar 2020,325328,594828,MARO,2020
Maryland,Apr 2020,374439,689530,MARO,2020
Maryland,May 2020,426724,781868,MARO,2020
Maryland,Jun 2020,460297,844933,MARO,2020
Maryland,Jul 2020,469129,854133,MARO,2020
Maryland,Aug 2020,459185,833691,MARO,2020
Maryland,Sep 2020,439353,795255,MARO,2020
New Jersey,Oct 2019,344332,682734,MARO,2020
New Jersey,Nov 2019,343354,679995,MARO,2020
New Jersey,Dec 2019,340793,674031,MARO,2020
New Jersey,Jan 2020,339487,669841,MARO,2020
New Jersey,Feb 2020,338447,666998,MARO,2020
New Jersey,Mar 2020,338802,667206,MARO,2020
New Jersey,Apr 2020,351676,690739,MARO,2020
New Jersey,May 2020,365995,719079,MARO,2020
New Jersey,Jun 2020,367534,721815,MARO,2020
New Jersey,Jul 2020,373825,730796,MARO,2020
New Jersey,Aug 2020,380485,741832,MARO,2020
New Jersey,Sep 2020,390276,761384,MARO,2020
Pennsylvania,Oct 2019,944514,1744319,MARO,2020
Pennsylvania,Nov 2019,943674,1741549,MARO,2020
Pennsylvania,Dec 2019,937337,1725850,MARO,2020
Pennsylvania,Jan 2020,938827,1725978,MARO,2020
Pennsylvania,Feb 2020,941031,1728680,MARO,2020
Pennsylvania,Mar 2020,942908,1732446,MARO,2020
Pennsylvania,Apr 2020,995550,1843929,MARO,2020
Pennsylvania,May 2020,1022787,1899944,MARO,2020
Pennsylvania,Jun 2020,1022331,1891660,MARO,2020
Pennsylvania,Jul 2020,995866,1821999,MARO,2020
Pennsylvania,Aug 2020,997132,1826611,MARO,2020
Pennsylvania,Sep 2020,1007323,1852391,MARO,2020
Virginia,Oct 2019,340406,695004,MARO,2020
Virginia,Nov 2019,338442,691545,MARO,2020
Virginia,Dec 2019,339433,693276,MARO,2020
Virginia,Jan 2020,335459,683541,MARO,2020
Virginia,Feb 2020,333669,679702,MARO,2020
Virginia,Mar 2020,337891,687984,MARO,2020
Virginia,Apr 2020,368664,746608,MARO,2020
Virginia,May 2020,380026,767020,MARO,2020
Virginia,Jun 2020,384686,773719,MARO,2020
Virginia,Jul 2020,390134,785411,MARO,2020
Virginia,Aug 2020,388954,782261,MARO,2020
Virginia,Sep 2020,386282,778370,MARO,2020
West Virginia,Oct 2019,161999,307404,MARO,2020
West Virginia,Nov 2019,161116,305334,MARO,2020
West Virginia,Dec 2019,161043,304658,MARO,2020
West Virginia,Jan 2020,162147,306625,MARO,2020
West Virginia,Feb 2020,160446,303583,MARO,2020
West Virginia,Mar 2020,160498,303032,MARO,2020
West Virginia,Apr 2020,167528,317622,MARO,2020
West Virginia,May 2020,168122,317577,MARO,2020
West Virginia,Jun 2020,163048,301899,MARO,2020
West Virginia,Jul 2020,162813,300155,MARO,2020
West Virginia,Aug 2020,162080,301459,MARO,2020
West Virginia,Sep 2020,162544,305262,MARO,2020
Alabama,Oct 2019,341033,718792,SERO,2020
Alabama,Nov 2019,339535,716466,SERO,2020
Alabama,Dec 2019,337577,711384,SERO,2020
Alabama,Jan 2020,335156,705542,SERO,2020
Alabama,Feb 2020,334581,704788,SERO,2020
Alabama,Mar 2020,335919,706626,SERO,2020
Alabama,Apr 2020,354410,739950,SERO,2020
Alabama,May 2020,363723,755038,SERO,2020
Alabama,Jun 2020,365109,755694,SERO,2020
Alabama,Jul 2020,361924,746774,SERO,2020
Alabama,Aug 2020,362459,751129,SERO,2020
Alabama,Sep 2020,364426,756314,SERO,2020
Florida,Oct 2019,1513181,2779312,SERO,2020
Florida,Nov 2019,1509611,2765924,SERO,2020
Florida,Dec 2019,1491364,2731271,SERO,2020
Florida,Jan 2020,1469913,2683906,SERO,2020
Florida,Feb 2020,1447669,2634689,SERO,2020
Florida,Mar 2020,1449861,2634892,SERO,2020
Florida,Apr 2020,1748329,3123525,SERO,2020
Florida,May 2020,1973073,3527762,SERO,2020
Florida,Jun 2020,2097891,3731605,SERO,2020
Florida,Jul 2020,2133460,3793271,SERO,2020
Florida,Aug 2020,2164425,3834528,SERO,2020
Florida,Sep 2020,2200841,3886747,SERO,2020
Georgia,Oct 2019,637219,1370779,SERO,2020
Georgia,Nov 2019,637644,1369503,SERO,2020
Georgia,Dec 2019,629517,1348944,SERO,2020
Georgia,Jan 2020,625887,1339728,SERO,2020
Georgia,Feb 2020,626808,1342625,SERO,2020
Georgia,Mar 2020,656081,1408652,SERO,2020
Georgia,Apr 2020,767664,1613967,SERO,2020
Georgia,May 2020,825226,1721474,SERO,2020
Georgia,Jun 2020,846816,1754892,SERO,2020
Georgia,Jul 2020,876044,1806766,SERO,2020
Georgia,Aug 2020,893828,1839348,SERO,2020
Georgia,Sep 2020,911938,1874541,SERO,2020
Kentucky,Oct 2019,226525,504584,SERO,2020
Kentucky,Nov 2019,223282,497548,SERO,2020
Kentucky,Dec 2019,220463,491172,SERO,2020
Kentucky,Jan 2020,218060,484952,SERO,2020
Kentucky,Feb 2020,216436,482283,SERO,2020
Kentucky,Mar 2020,228581,510411,SERO,2020
Kentucky,Apr 2020,265158,592538,SERO,2020
Kentucky,May 2020,280490,623796,SERO,2020
Kentucky,Jun 2020,295546,653279,SERO,2020
Kentucky,Jul 2020,274376,602156,SERO,2020
Kentucky,Aug 2020,277136,606216,SERO,2020
Kentucky,Sep 2020,281413,616169,SERO,2020
Mississippi,Oct 2019,206464,440496,SERO,2020
Mississippi,Nov 2019,205910,438943,SERO,2020
Mississippi,Dec 2019,203276,432407,SERO,2020
Mississippi,Jan 2020,200776,425453,SERO,2020
Mississippi,Feb 2020,199597,423981,SERO,2020
Mississippi,Mar 2020,198428,421180,SERO,2020
Mississippi,Apr 2020,216113,456724,SERO,2020
Mississippi,May 2020,223086,471453,SERO,2020
Mississippi,Jun 2020,211699,439388,SERO,2020
Mississippi,Jul 2020,195985,393263,SERO,2020
Mississippi,Aug 2020,197836,399561,SERO,2020
Mississippi,Sep 2020,201659,411965,SERO,2020
North Carolina,Oct 2019,601618,1246272,SERO,2020
North Carolina,Nov 2019,602038,1240853,SERO,2020
North Carolina,Dec 2019,594121,1226872,SERO,2020
North Carolina,Jan 2020,591077,1216760,SERO,2020
North Carolina,Feb 2020,589058,1212763,SERO,2020
North Carolina,Mar 2020,586510,1206166,SERO,2020
North Carolina,Apr 2020,640727,1313052,SERO,2020
North Carolina,May 2020,670635,1372211,SERO,2020
North Carolina,Jun 2020,687480,1400796,SERO,2020
North Carolina,Jul 2020,702273,1425991,SERO,2020
North Carolina,Aug 2020,721002,1459026,SERO,2020
North Carolina,Sep 2020,737124,1490031,SERO,2020
South Carolina,Oct 2019,272195,585252,SERO,2020
South Carolina,Nov 2019,270107,581080,SERO,2020
South Carolina,Dec 2019,268058,575587,SERO,2020
South Carolina,Jan 2020,266299,571309,SERO,2020
South Carolina,Feb 2020,264645,567732,SERO,2020
South Carolina,Mar 2020,265315,568652,SERO,2020
South Carolina,Apr 2020,278781,592738,SERO,2020
South Carolina,May 2020,294312,624819,SERO,2020
South Carolina,Jun 2020,302383,638952,SERO,2020
South Carolina,Jul 2020,298413,615572,SERO,2020
South Carolina,Aug 2020,293921,617334,SERO,2020
South Carolina,Sep 2020,292875,614905,SERO,2020
Tennessee,Oct 2019,422576,882622,SERO,2020
Tennessee,Nov 2019,423666,887077,SERO,2020
Tennessee,Dec 2019,408802,851955,SERO,2020
Tennessee,Jan 2020,414921,865670,SERO,2020
Tennessee,Feb 2020,404884,844321,SERO,2020
Tennessee,Mar 2020,413054,861061,SERO,2020
Tennessee,Apr 2020,435894,900106,SERO,2020
Tennessee,May 2020,433249,891093,SERO,2020
Tennessee,Jun 2020,433727,876013,SERO,2020
Tennessee,Jul 2020,423125,846858,SERO,2020
Tennessee,Aug 2020,426474,855072,SERO,2020
Tennessee,Sep 2020,429935,865381,SERO,2020
Illinois,Oct 2019,893077,1778953,MWRO,2020
Illinois,Nov 2019,897456,1783674,MWRO,2020
Illinois,Dec 2019,898666,1779366,MWRO,2020
Illinois,Jan 2020,899422,1775744,MWRO,2020
Illinois,Feb 2020,887753,1748374,MWRO,2020
Illinois,Mar 2020,891097,1752080,MWRO,2020
Illinois,Apr 2020,985911,1862352,MWRO,2020
Illinois,May 2020,1038613,1956549,MWRO,2020
Illinois,Jun 2020,1051706,1971319,MWRO,2020
Illinois,Jul 2020,1061701,2032767,MWRO,2020
Illinois,Aug 2020,1049017,1948042,MWRO,2020
Illinois,Sep 2020,1077021,2001532,MWRO,2020
Indiana,Oct 2019,260085,576112,MWRO,2020
Indiana,Nov 2019,257459,570688,MWRO,2020
Indiana,Dec 2019,256294,567698,MWRO,2020
Indiana,Jan 2020,252176,556423,MWRO,2020
Indiana,Feb 2020,256449,566149,MWRO,2020
Indiana,Mar 2020,257999,568655,MWRO,2020
Indiana,Apr 2020,288092,631055,MWRO,2020
Indiana,May 2020,302872,664068,MWRO,2020
Indiana,Jun 2020,307900,673433,MWRO,2020
Indiana,Jul 2020,256055,559381,MWRO,2020
Indiana,Aug 2020,289261,637154,MWRO,2020
Indiana,Sep 2020,300326,646193,MWRO,2020
Iowa,Oct 2019,148694,306940,MWRO,2020
Iowa,Nov 2019,147597,304507,MWRO,2020
Iowa,Dec 2019,146820,302073,MWRO,2020
Iowa,Jan 2020,144049,295306,MWRO,2020
Iowa,Feb 2020,142176,290914,MWRO,2020
Iowa,Mar 2020,141217,287997,MWRO,2020
Iowa,Apr 2020,158591,323637,MWRO,2020
Iowa,May 2020,164694,335309,MWRO,2020
Iowa,Jun 2020,153003,304571,MWRO,2020
Iowa,Jul 2020,150663,296408,MWRO,2020
Iowa,Aug 2020,152280,302232,MWRO,2020
Iowa,Sep 2020,179417,376876,MWRO,2020
Michigan,Oct 2019,608410,1143900,MWRO,2020
Michigan,Nov 2019,604229,1138222,MWRO,2020
Michigan,Dec 2019,611076,1149965,MWRO,2020
Michigan,Jan 2020,624163,1171772,MWRO,2020
Michigan,Feb 2020,628909,1175901,MWRO,2020
Michigan,Mar 2020,666495,1247923,MWRO,2020
Michigan,Apr 2020,792669,1498658,MWRO,2020
Michigan,May 2020,811099,1528379,MWRO,2020
Michigan,Jun 2020,741309,1344470,MWRO,2020
Michigan,Jul 2020,696773,1234935,MWRO,2020
Michigan,Aug 2020,676272,1195967,MWRO,2020
Michigan,Sep 2020,682272,1223611,MWRO,2020
Minnesota,Oct 2019,203860,398706,MWRO,2020
Minnesota,Nov 2019,201739,393885,MWRO,2020
Minnesota,Dec 2019,201247,392140,MWRO,2020
Minnesota,Jan 2020,201237,391756,MWRO,2020
Minnesota,Feb 2020,200779,391164,MWRO,2020
Minnesota,Mar 2020,200956,391236,MWRO,2020
Minnesota,Apr 2020,211307,417889,MWRO,2020
Minnesota,May 2020,214149,426725,MWRO,2020
Minnesota,Jun 2020,214215,428107,MWRO,2020
Minnesota,Jul 2020,210983,417449,MWRO,2020
Minnesota,Aug 2020,215284,427558,MWRO,2020
Minnesota,Sep 2020,217112,434679,MWRO,2020
Ohio,Oct 2019,685405,1380490,MWRO,2020
Ohio,Nov 2019,682473,1374527,MWRO,2020
Ohio,Dec 2019,682455,1373772,MWRO,2020
Ohio,Jan 2020,684259,1377403,MWRO,2020
Ohio,Feb 2020,679499,1365936,MWRO,2020
Ohio,Mar 2020,683505,1374108,MWRO,2020
Ohio,Apr 2020,687681,1382485,MWRO,2020
Ohio,May 2020,691882,1390914,MWRO,2020
Ohio,Jun 2020,715721,1403021,MWRO,2020
Ohio,Jul 2020,779836,1538558,MWRO,2020
Ohio,Aug 2020,702728,1399895,MWRO,2020
Ohio,Sep 2020,701745,1401212,MWRO,2020
Wisconsin,Oct 2019,311381,606036,MWRO,2020
Wisconsin,Nov 2019,310146,602506,MWRO,2020
Wisconsin,Dec 2019,309815,600206,MWRO,2020
Wisconsin,Jan 2020,309836,600864,MWRO,2020
Wisconsin,Feb 2020,309792,600269,MWRO,2020
Wisconsin,Mar 2020,313790,607188,MWRO,2020
Wisconsin,Apr 2020,344457,668008,MWRO,2020
Wisconsin,May 2020,360512,696751,MWRO,2020
Wisconsin,Jun 2020,361867,689684,MWRO,2020
Wisconsin,Jul 2020,362046,687380,MWRO,2020
Wisconsin,Aug 2020,369312,702042,MWRO,2020
Wisconsin,Sep 2020,369893,707583,MWRO,2020
Arizona,Oct 2019,374980,795313,SWRO,2020
Arizona,Nov 2019,370704,784993,SWRO,2020
Arizona,Dec 2019,367942,776402,SWRO,2020
Arizona,Jan 2020,370946,782194,SWRO,2020
Arizona,Feb 2020,371225,782903,SWRO,2020
Arizona,Mar 2020,375321,790961,SWRO,2020
Arizona,Apr 2020,401825,843738,SWRO,2020
Arizona,May 2020,419170,879292,SWRO,2020
Arizona,Jun 2020,425345,890285,SWRO,2020
Arizona,Jul 2020,429530,898875,SWRO,2020
Arizona,Aug 2020,436957,915512,SWRO,2020
Arizona,Sep 2020,411277,860912,SWRO,2020
Arkansas,Oct 2019,158056,350447,SWRO,2020
Arkansas,Nov 2019,157594,348052,SWRO,2020
Arkansas,Dec 2019,157739,348050,SWRO,2020
Arkansas,Jan 2020,156341,343435,SWRO,2020
Arkansas,Feb 2020,154942,339463,SWRO,2020
Arkansas,Mar 2020,154702,337151,SWRO,2020
Arkansas,Apr 2020,174537,381027,SWRO,2020
Arkansas,May 2020,182810,387379,SWRO,2020
Arkansas,Jun 2020,187994,405518,SWRO,2020
Arkansas,Jul 2020,201664,424460,SWRO,2020
Arkansas,Aug 2020,190222,398219,SWRO,2020
Arkansas,Sep 2020,187805,391984,SWRO,2020
Louisiana,Oct 2019,374728,804561,SWRO,2020
Louisiana,Nov 2019,370697,795739,SWRO,2020
Louisiana,Dec 2019,369290,790742,SWRO,2020
Louisiana,Jan 2020,363941,778279,SWRO,2020
Louisiana,Feb 2020,364769,781763,SWRO,2020
Louisiana,Mar 2020,362395,774468,SWRO,2020
Louisiana,Apr 2020,385251,812957,SWRO,2020
Louisiana,May 2020,401612,845228,SWRO,2020
Louisiana,Jun 2020,406485,852164,SWRO,2020
Louisiana,Jul 2020,411585,861262,SWRO,2020
Louisiana,Aug 2020,411534,858903,SWRO,2020
Louisiana,Sep 2020,481359,1012935,SWRO,2020
New Mexico,Oct 2019,223168,449792,SWRO,2020
New Mexico,Nov 2019,222447,447512,SWRO,2020
New Mexico,Dec 2019,222240,446408,SWRO,2020
New Mexico,Jan 2020,222306,445908,SWRO,2020
New Mexico,Feb 2020,222070,445238,SWRO,2020
New Mexico,Mar 2020,223689,447420,SWRO,2020
New Mexico,Apr 2020,241755,481136,SWRO,2020
New Mexico,May 2020,247247,489749,SWRO,2020
New Mexico,Jun 2020,248954,493796,SWRO,2020
New Mexico,Jul 2020,249564,492781,SWRO,2020
New Mexico,Aug 2020,248535,493689,SWRO,2020
New Mexico,Sep 2020,246410,491512,SWRO,2020
Oklahoma,Oct 2019,272397,579618,SWRO,2020
Oklahoma,Nov 2019,272455,578555,SWRO,2020
Oklahoma,Dec 2019,270535,574039,SWRO,2020
Oklahoma,Jan 2020,270742,573669,SWRO,2020
Oklahoma,Feb 2020,270538,572497,SWRO,2020
Oklahoma,Mar 2020,269553,569566,SWRO,2020
Oklahoma,Apr 2020,285941,612779,SWRO,2020
Oklahoma,May 2020,286868,610419,SWRO,2020
Oklahoma,Jun 2020,289572,612074,SWRO,2020
Oklahoma,Jul 2020,295545,625399,SWRO,2020
Oklahoma,Aug 2020,300549,625551,SWRO,2020
Oklahoma,Sep 2020,303367,626298,SWRO,2020
Texas,Oct 2019,1441529,3348300,SWRO,2020
Texas,Nov 2019,1413350,3280049,SWRO,2020
Texas,Dec 2019,1400723,3247148,SWRO,2020
Texas,Jan 2020,1399712,3231991,SWRO,2020
Texas,Feb 2020,1368578,3162216,SWRO,2020
Texas,Mar 2020,1392726,3214013,SWRO,2020
Texas,Apr 2020,1598974,3632605,SWRO,2020
Texas,May 2020,1709570,3877726,SWRO,2020
Texas,Jun 2020,1713806,3884584,SWRO,2020
Texas,Jul 2020,1716800,3870588,SWRO,2020
Texas,Aug 2020,1729330,3900408,SWRO,2020
Texas,Sep 2020,1756259,3962503,SWRO,2020
Utah,Oct 2019,71282,165374,SWRO,2020
Utah,Nov 2019,70868,164587,SWRO,2020
Utah,Dec 2019,70625,163533,SWRO,2020
Utah,Jan 2020,71095,163926,SWRO,2020
Utah,Feb 2020,71395,164518,SWRO,2020
Utah,Mar 2020,71475,163895,SWRO,2020
Utah,Apr 2020,75434,172489,SWRO,2020
Utah,May 2020,71857,162295,SWRO,2020
Utah,Jun 2020,69837,156331,SWRO,2020
Utah,Jul 2020,68787,153492,SWRO,2020
Utah,Aug 2020,76778,176700,SWRO,2020
Utah,Sep 2020,71189,161348,SWRO,2020
Colorado,Oct 2019,223238,439390,MPRO,2020
Colorado,Nov 2019,221741,435937,MPRO,2020
Colorado,Dec 2019,223076,437241,MPRO,2020
Colorado,Jan 2020,220705,434142,MPRO,2020
Colorado,Feb 2020,219519,431397,MPRO,2020
Colorado,Mar 2020,223637,439355,MPRO,2020
Colorado,Apr 2020,258793,507074,MPRO,2020
Colorado,May 2020,267699,524084,MPRO,2020
Colorado,Jun 2020,276588,539331,MPRO,2020
Colorado,Jul 2020,281464,551936,MPRO,2020
Colorado,Aug 2020,274040,534175,MPRO,2020
Colorado,Sep 2020,268219,523098,MPRO,2020
Kansas,Oct 2019,93728,198426,MPRO,2020
Kansas,Nov 2019,93635,197186,MPRO,2020
Kansas,Dec 2019,93229,195064,MPRO,2020
Kansas,Jan 2020,90957,190300,MPRO,2020
Kansas,Feb 2020,90654,189765,MPRO,2020
Kansas,Mar 2020,90280,189527,MPRO,2020
Kansas,Apr 2020,95764,201869,MPRO,2020
Kansas,May 2020,99109,209302,MPRO,2020
Kansas,Jun 2020,101156,213387,MPRO,2020
Kansas,Jul 2020,99119,207916,MPRO,2020
Kansas,Aug 2020,98813,207124,MPRO,2020
Kansas,Sep 2020,97896,205451,MPRO,2020
Missouri,Oct 2019,318537,678388,MPRO,2020
Missouri,Nov 2019,316664,673160,MPRO,2020
Missouri,Dec 2019,312125,663517,MPRO,2020
Missouri,Jan 2020,310324,658410,MPRO,2020
Missouri,Feb 2020,309923,657317,MPRO,2020
Missouri,Mar 2020,311401,660628,MPRO,2020
Missouri,Apr 2020,360937,752315,MPRO,2020
Missouri,May 2020,367610,766227,MPRO,2020
Missouri,Jun 2020,372799,773079,MPRO,2020
Missouri,Jul 2020,375577,777885,MPRO,2020
Missouri,Aug 2020,372464,771906,MPRO,2020
Missouri,Sep 2020,362014,752531,MPRO,2020
Montana,Oct 2019,52359,105667,MPRO,2020
Montana,Nov 2019,52371,105487,MPRO,2020
Montana,Dec 2019,52428,105269,MPRO,2020
Montana,Jan 2020,52712,105487,MPRO,2020
Montana,Feb 2020,52809,105578,MPRO,2020
Montana,Mar 2020,52742,105265,MPRO,2020
Montana,Apr 2020,54374,108458,MPRO,2020
Montana,May 2020,55465,110178,MPRO,2020
Montana,Jun 2020,55564,109497,MPRO,2020
Montana,Jul 2020,55981,110122,MPRO,2020
Montana,Aug 2020,40788,85636,MPRO,2020
Montana,Sep 2020,47512,96042,MPRO,2020
Nebraska,Oct 2019,71869,157978,MPRO,2020
Nebraska,Nov 2019,70821,155532,MPRO,2020
Nebraska,Dec 2019,70559,154534,MPRO,2020
Nebraska,Jan 2020,70063,153187,MPRO,2020
Nebraska,Feb 2020,69986,152869,MPRO,2020
Nebraska,Mar 2020,70664,153889,MPRO,2020
Nebraska,Apr 2020,76281,165801,MPRO,2020
Nebraska,May 2020,78627,170724,MPRO,2020
Nebraska,Jun 2020,75277,166820,MPRO,2020
Nebraska,Jul 2020,69047,146636,MPRO,2020
Nebraska,Aug 2020,71371,153128,MPRO,2020
Nebraska,Sep 2020,71489,153996,MPRO,2020
North Dakota,Oct 2019,23225,48243,MPRO,2020
North Dakota,Nov 2019,22884,47484,MPRO,2020
North Dakota,Dec 2019,22895,47432,MPRO,2020
North Dakota,Jan 2020,23041,47804,MPRO,2020
North Dakota,Feb 2020,22907,47673,MPRO,2020
North Dakota,Mar 2020,23079,48059,MPRO,2020
North Dakota,Apr 2020,24952,51483,MPRO,2020
North Dakota,May 2020,23380,49295,MPRO,2020
North Dakota,Jun 2020,14240,29525,MPRO,2020
North Dakota,Jul 2020,21731,44647,MPRO,2020
North Dakota,Aug 2020,22070,44731,MPRO,2020
North Dakota,Sep 2020,22639,46731,MPRO,2020
South Dakota,Oct 2019,37319,78854,MPRO,2020
South Dakota,Nov 2019,37126,78286,MPRO,2020
South Dakota,Dec 2019,36906,77863,MPRO,2020
South Dakota,Jan 2020,37117,78134,MPRO,2020
South Dakota,Feb 2020,37002,78006,MPRO,2020
South Dakota,Mar 2020,36529,77302,MPRO,2020
South Dakota,Apr 2020,37326,79148,MPRO,2020
South Dakota,May 2020,37330,79205,MPRO,2020
South Dakota,Jun 2020,36955,77981,MPRO,2020
South Dakota,Jul 2020,36887,77526,MPRO,2020
South Dakota,Aug 2020,36959,78149,MPRO,2020
South Dakota,Sep 2020,37057,78491,MPRO,2020
Wyoming,Oct 2019,11465,25564,MPRO,2020
Wyoming,Nov 2019,11413,25465,MPRO,2020
Wyoming,Dec 2019,11551,25801,MPRO,2020
Wyoming,Jan 2020,11660,25915,MPRO,2020
Wyoming,Feb 2020,11527,25797,MPRO,2020
Wyoming,Mar 2020,11983,26795,MPRO,2020
Wyoming,Apr 2020,12448,27989,MPRO,2020
Wyoming,May 2020,12356,27768,MPRO,2020
Wyoming,Jun 2020,12496,27987,MPRO,2020
Wyoming,Jul 2020,12326,27413,MPRO,2020
Wyoming,Aug 2020,12785,28572,MPRO,2020
Wyoming,Sep 2020,12580,28072,MPRO,2020
Alaska,Oct 2019,33787,73130,WRO,2020
Alaska,Nov 2019,37206,81320,WRO,2020
Alaska,Dec 2019,37124,81225,WRO,2020
Alaska,Jan 2020,35508,79830,WRO,2020
Alaska,Feb 2020,35286,80157,WRO,2020
Alaska,Mar 2020,35510,80824,WRO,2020
