state,month,households,persons,region,year
Rhode Island,Apr 2019,90212,150288,NERO,2019
Rhode Island,May 2019,90057,149735,NERO,2019
Rhode Island,Jun 2019,89668,148929,NERO,2019
Rhode Island,Jul 2019,89808,148914,NERO,2019
Rhode Island,Aug 2019,89278,148087,NERO,2019
Rhode Island,Sep 2019,89192,147857,NERO,2019
Vermont,Oct 2018,40158,71176,NERO,2019
Vermont,Nov 2018,40223,71400,NERO,2019
Vermont,Dec 2018,40295,71494,NERO,2019
Vermont,Jan 2019 /2,62010,119143,NERO,2019
Vermont,Feb 2019 /2,5609,9920,NERO,2019
Vermont,Mar 2019,39748,69854,NERO,2019
Vermont,Apr 2019,39351,68932,NERO,2019
Vermont,May 2019,39081,68257,NERO,2019
Vermont,Jun 2019,38836,67606,NERO,2019
Vermont,Jul 2019,38594,67136,NERO,2019
Vermont,Aug 2019,38592,67195,NERO,2019
Vermont,Sep 2019,38579,67209,NERO,2019
Delaware,Oct 2018,66592,136252,MARO,2019
Delaware,Nov 2018,66006,135049,MARO,2019
Delaware,Dec 2018,65572,134116,MARO,2019
Delaware,Jan 2019 /2,67688,138562,MARO,2019
Delaware,Feb 2019 /2,4591,9847,MARO,2019
Delaware,Mar 2019,63714,130125,MARO,2019
Delaware,Apr 2019,62920,128321,MARO,2019
Delaware,May 2019,62535,127545,MARO,2019
Delaware,Jun 2019,61742,125758,MARO,2019
Delaware,Jul 2019,60991,124488,MARO,2019
Delaware,Aug 2019,61275,125239,MARO,2019
Delaware,Sep 2019,59840,122139,MARO,2019
District of Columbia,Oct 2018,67986,119885,MARO,2019
District of Columbia,Nov 2018,67629,113646,MARO,2019
District of Columbia,Dec 2018,67028,111266,MARO,2019
District of Columbia,Jan 2019 /2,65819,109580,MARO,2019
District of Columbia,Feb 2019 /2,59489,99991,MARO,2019
District of Columbia,Mar 2019,6196,10249,MARO,2019
District of Columbia,Apr 2019,64035,106298,MARO,2019
District of Columbia,May 2019,64060,106340,MARO,2019
District of Columbia,Jun 2019,64202,106575,MARO,2019
District of Columbia,Jul 2019,64691,109146,MARO,2019
District of Columbia,Aug 2019,65330,110383,MARO,2019
District of Columbia,Sep 2019,65410,111402,MARO,2019
Maryland,Oct 2018,341809,637966,MARO,2019
Maryland,Nov 2018,339964,633655,MARO,2019
Maryland,Dec 2018,337043,626738,MARO,2019
Maryland,Jan 2019 /2,337895,627002,MARO,2019
Maryland,Feb 2019 /2,16327,30774,MARO,2019
Maryland,Mar 2019,333753,616315,MARO,2019
Maryland,Apr 2019,332146,612581,MARO,2019
Maryland,May 2019,331601,611598,MARO,2019
Maryland,Jun 2019,330887,610677,MARO,2019
Maryland,Jul 2019,331092,610523,MARO,2019
Maryland,Aug 2019,333459,615096,MARO,2019
Maryland,Sep 2019,332027,612399,MARO,2019
New Jersey,Oct 2018,366108,731983,MARO,2019
New Jersey,Nov 2018,363398,725753,MARO,2019
New Jersey,Dec 2018,361021,721400,MARO,2019
New Jersey,Jan 2019 /2,363628,728496,MARO,2019
New Jersey,Feb 2019 /2,15504,30804,MARO,2019
New Jersey,Mar 2019,353257,703228,MARO,2019
New Jersey,Apr 2019,350174,695964,MARO,2019
New Jersey,May 2019,350208,695525,MARO,2019
New Jersey,Jun 2019,349069,692664,MARO,2019
New Jersey,Jul 2019,347341,690006,MARO,2019
New Jersey,Aug 2019,347963,690789,MARO,2019
New Jersey,Sep 2019,344237,682918,MARO,2019
Pennsylvania,Oct 2018,953070,1791564,MARO,2019
Pennsylvania,Nov 2018,949366,1780497,MARO,2019
Pennsylvania,Dec 2018,945533,1769604,MARO,2019
Pennsylvania,Jan 2019 /2,945432,1768620,MARO,2019
Pennsylvania,Feb 2019 /2,93193,196429,MARO,2019
Pennsylvania,Mar 2019,939194,1748715,MARO,2019
Pennsylvania,Apr 2019,938729,1747214,MARO,2019
Pennsylvania,May 2019,937782,1741489,MARO,2019
Pennsylvania,Jun 2019,938895,1741026,MARO,2019
Pennsylvania,Jul 2019,941757,1746086,MARO,2019
Pennsylvania,Aug 2019,947660,1755663,MARO,2019
Pennsylvania,Sep 2019,943248,1744769,MARO,2019
Virginia,Oct 2018,345364,715559,MARO,2019
Virginia,Nov 2018,345334,716022,MARO,2019
Virginia,Dec 2018,344002,711323,MARO,2019
Virginia,Jan 2019 /2,344477,709491,MARO,2019
Virginia,Feb 2019 /2,49677,102350,MARO,2019
Virginia,Mar 2019,343426,704973,MARO,2019
Virginia,Apr 2019,342330,701304,MARO,2019
Virginia,May 2019,341866,700353,MARO,2019
Virginia,Jun 2019,341854,700418,MARO,2019
Virginia,Jul 2019,341153,698607,MARO,2019
Virginia,Aug 2019,341570,699837,MARO,2019
Virginia,Sep 2019,341208,698350,MARO,2019
West Virginia,Oct 2018,162244,311863,MARO,2019
West Virginia,Nov 2018,161116,309086,MARO,2019
West Virginia,Dec 2018,159867,305468,MARO,2019
West Virginia,Jan 2019 /2,163826,314042,MARO,2019
West Virginia,Feb 2019 /2,10927,22907,MARO,2019
West Virginia,Mar 2019,159568,303538,MARO,2019
West Virginia,Apr 2019,158856,302044,MARO,2019
West Virginia,May 2019,159008,302274,MARO,2019
West Virginia,Jun 2019,159975,304345,MARO,2019
West Virginia,Jul 2019,159699,303102,MARO,2019
West Virginia,Aug 2019,160602,305640,MARO,2019
West Virginia,Sep 2019,161612,307638,MARO,2019
Alabama,Oct 2018,352543,748755,SERO,2019
Alabama,Nov 2018,350510,743517,SERO,2019
Alabama,Dec 2018,348807,739258,SERO,2019
Alabama,Jan 2019 /2,346977,734098,SERO,2019
Alabama,Feb 2019 /2,1663,3926,SERO,2019
Alabama,Mar 2019,342619,723596,SERO,2019
Alabama,Apr 2019,339982,717163,SERO,2019
Alabama,May 2019,339642,716989,SERO,2019
Alabama,Jun 2019,339857,717564,SERO,2019
Alabama,Jul 2019,340639,718523,SERO,2019
Alabama,Aug 2019,341995,721299,SERO,2019
Alabama,Sep 2019,341373,719827,SERO,2019
Florida,Oct 2018,1606761,2996302,SERO,2019
Florida,Nov 2018,1644826,3073877,SERO,2019
Florida,Dec 2018,1585037,2944370,SERO,2019
Florida,Jan 2019 /2,1559702,2888654,SERO,2019
Florida,Feb 2019 /2,214313,473190,SERO,2019
Florida,Mar 2019,1509558,2780799,SERO,2019
Florida,Apr 2019,1499980,2765663,SERO,2019
Florida,May 2019,1507038,2779400,SERO,2019
Florida,Jun 2019,1513284,2789098,SERO,2019
Florida,Jul 2019,1509953,2779754,SERO,2019
Florida,Aug 2019,1507501,2770280,SERO,2019
Florida,Sep 2019,1500656,2755509,SERO,2019
Georgia,Oct 2018,683336,1485060,SERO,2019
Georgia,Nov 2018,721447,1580644,SERO,2019
Georgia,Dec 2018,671855,1453914,SERO,2019
Georgia,Jan 2019 /2,670279,1452314,SERO,2019
Georgia,Feb 2019 /2,133634,319224,SERO,2019
Georgia,Mar 2019,655516,1414322,SERO,2019
Georgia,Apr 2019,647278,1397447,SERO,2019
Georgia,May 2019,644207,1390665,SERO,2019
Georgia,Jun 2019,642604,1385857,SERO,2019
Georgia,Jul 2019,632180,1365770,SERO,2019
Georgia,Aug 2019,636701,1372252,SERO,2019
Georgia,Sep 2019,637959,1372965,SERO,2019
Kentucky,Oct 2018,261676,577565,SERO,2019
Kentucky,Nov 2018,258169,568814,SERO,2019
Kentucky,Dec 2018,257469,566810,SERO,2019
Kentucky,Jan 2019 /2,258445,566900,SERO,2019
Kentucky,Feb 2019 /2,31058,75734,SERO,2019
Kentucky,Mar 2019,244916,539847,SERO,2019
Kentucky,Apr 2019,241584,533922,SERO,2019
Kentucky,May 2019,238679,529143,SERO,2019
Kentucky,Jun 2019,237323,527256,SERO,2019
Kentucky,Jul 2019,233270,518431,SERO,2019
Kentucky,Aug 2019,231839,515693,SERO,2019
Kentucky,Sep 2019,227556,506778,SERO,2019
Mississippi,Oct 2018,220993,477166,SERO,2019
Mississippi,Nov 2018,219510,473171,SERO,2019
Mississippi,Dec 2018,217632,468186,SERO,2019
Mississippi,Jan 2019 /2,215458,463284,SERO,2019
Mississippi,Feb 2019 /2,20353,47674,SERO,2019
Mississippi,Mar 2019,209975,449821,SERO,2019
Mississippi,Apr 2019,207566,443868,SERO,2019
Mississippi,May 2019,207248,444005,SERO,2019
Mississippi,Jun 2019,208080,446617,SERO,2019
Mississippi,Jul 2019,208202,446420,SERO,2019
Mississippi,Aug 2019,208615,446880,SERO,2019
Mississippi,Sep 2019,207204,443382,SERO,2019
North Carolina,Oct 2018,787918,1691351,SERO,2019
North Carolina,Nov 2018,665684,1393700,SERO,2019
North Carolina,Dec 2018,637265,1326080,SERO,2019
North Carolina,Jan 2019 /2,637206,1322868,SERO,2019
North Carolina,Feb 2019 /2,49845,110659,SERO,2019
North Carolina,Mar 2019,634567,1308432,SERO,2019
North Carolina,Apr 2019,619367,1278787,SERO,2019
North Carolina,May 2019,611574,1263343,SERO,2019
North Carolina,Jun 2019,613520,1268103,SERO,2019
North Carolina,Jul 2019,604527,1248711,SERO,2019
North Carolina,Aug 2019,609333,1266496,SERO,2019
North Carolina,Sep 2019,610088,1262554,SERO,2019
South Carolina,Oct 2018,290170,623283,SERO,2019
South Carolina,Nov 2018,288695,621075,SERO,2019
South Carolina,Dec 2018,286913,617516,SERO,2019
South Carolina,Jan 2019 /2,284053,611652,SERO,2019
South Carolina,Feb 2019 /2,40435,96732,SERO,2019
South Carolina,Mar 2019,276962,595551,SERO,2019
South Carolina,Apr 2019,275630,590881,SERO,2019
South Carolina,May 2019,275498,590201,SERO,2019
South Carolina,Jun 2019,275645,590472,SERO,2019
South Carolina,Jul 2019,275478,590847,SERO,2019
South Carolina,Aug 2019,274552,590285,SERO,2019
South Carolina,Sep 2019,272457,586163,SERO,2019
Tennessee,Oct 2018,448713,938986,SERO,2019
Tennessee,Nov 2018,440858,922468,SERO,2019
Tennessee,Dec 2018,437519,913571,SERO,2019
Tennessee,Jan 2019 /2,447425,933981,SERO,2019
Tennessee,Feb 2019 /2,23311,46795,SERO,2019
Tennessee,Mar 2019,441016,913919,SERO,2019
Tennessee,Apr 2019,428677,889691,SERO,2019
Tennessee,May 2019,426846,891135,SERO,2019
Tennessee,Jun 2019,424144,884811,SERO,2019
Tennessee,Jul 2019,425845,889405,SERO,2019
Tennessee,Aug 2019,423073,884025,SERO,2019
Tennessee,Sep 2019,420066,876772,SERO,2019
Illinois,Oct 2018,885620,1783389,MWRO,2019
Illinois,Nov 2018,873669,1759510,MWRO,2019
Illinois,Dec 2018,883840,1777509,MWRO,2019
Illinois,Jan 2019 /2,907953,1826750,MWRO,2019
Illinois,Feb 2019 /2,64915,141914,MWRO,2019
Illinois,Mar 2019,875089,1757209,MWRO,2019
Illinois,Apr 2019,864878,1737117,MWRO,2019
Illinois,May 2019,885370,1780778,MWRO,2019
Illinois,Jun 2019,882852,1771527,MWRO,2019
Illinois,Jul 2019,889348,1782949,MWRO,2019
Illinois,Aug 2019,892071,1783530,MWRO,2019
Illinois,Sep 2019,886924,1770574,MWRO,2019
Indiana,Oct 2018,269024,599613,MWRO,2019
Indiana,Nov 2018,265027,590807,MWRO,2019
Indiana,Dec 2018,263014,584631,MWRO,2019
Indiana,Jan 2019 /2,270851,603782,MWRO,2019
Indiana,Feb 2019 /2,18695,44078,MWRO,2019
Indiana,Mar 2019,263930,586395,MWRO,2019
Indiana,Apr 2019,254030,566081,MWRO,2019
Indiana,May 2019,257025,570171,MWRO,2019
Indiana,Jun 2019,252565,559775,MWRO,2019
Indiana,Jul 2019,231554,519230,MWRO,2019
Indiana,Aug 2019,254886,565743,MWRO,2019
Indiana,Sep 2019,259037,574304,MWRO,2019
Iowa,Oct 2018,159549,332595,MWRO,2019
Iowa,Nov 2018,158362,329869,MWRO,2019
Iowa,Dec 2018,157716,327915,MWRO,2019
Iowa,Jan 2019 /2,158181,327902,MWRO,2019
Iowa,Feb 2019 /2,12752,28798,MWRO,2019
Iowa,Mar 2019,154548,320036,MWRO,2019
Iowa,Apr 2019,153470,317878,MWRO,2019
Iowa,May 2019,152351,315622,MWRO,2019
Iowa,Jun 2019,151910,314300,MWRO,2019
Iowa,Jul 2019,150822,311638,MWRO,2019
Iowa,Aug 2019,150920,312501,MWRO,2019
Iowa,Sep 2019,149444,309126,MWRO,2019
Michigan,Oct 2018,652916,1217499,MWRO,2019
Michigan,Nov 2018,646153,1204984,MWRO,2019
Michigan,Dec 2018,642827,1198801,MWRO,2019
Michigan,Jan 2019 /2,1233970,2301979,MWRO,2019
Michigan,Feb 2019 /2,56328,107779,MWRO,2019
Michigan,Mar 2019,633266,1182623,MWRO,2019
Michigan,Apr 2019,628885,1175365,MWRO,2019
Michigan,May 2019,624064,1167928,MWRO,2019
Michigan,Jun 2019,620166,1162808,MWRO,2019
Michigan,Jul 2019,617618,1160246,MWRO,2019
Michigan,Aug 2019,614381,1155683,MWRO,2019
Michigan,Sep 2019,609812,1147972,MWRO,2019
Minnesota,Oct 2018,211897,422573,MWRO,2019
Minnesota,Nov 2018,210009,418183,MWRO,2019
Minnesota,Dec 2018,208354,413125,MWRO,2019
Minnesota,Jan 2019 /2,211448,418348,MWRO,2019
Minnesota,Feb 2019 /2,34852,78770,MWRO,2019
Minnesota,Mar 2019,207210,406302,MWRO,2019
Minnesota,Apr 2019,207153,405566,MWRO,2019
Minnesota,May 2019,207303,405773,MWRO,2019
Minnesota,Jun 2019,206345,403555,MWRO,2019
Minnesota,Jul 2019,206968,404059,MWRO,2019
Minnesota,Aug 2019,207053,404212,MWRO,2019
Minnesota,Sep 2019,205610,400877,MWRO,2019
Ohio,Oct 2018,695524,1400704,MWRO,2019
Ohio,Nov 2018,677046,1358228,MWRO,2019
Ohio,Dec 2018,697541,1406880,MWRO,2019
Ohio,Jan 2019 /2,693828,1401304,MWRO,2019
Ohio,Feb 2019 /2,28776,61255,MWRO,2019
Ohio,Mar 2019,684163,1376068,MWRO,2019
Ohio,Apr 2019,688024,1385222,MWRO,2019
Ohio,May 2019,685221,1378556,MWRO,2019
Ohio,Jun 2019,685377,1379247,MWRO,2019
Ohio,Jul 2019,683135,1375056,MWRO,2019
Ohio,Aug 2019,682571,1375316,MWRO,2019
Ohio,Sep 2019,684844,1381245,MWRO,2019
Wisconsin,Oct 2018,322619,634562,MWRO,2019
Wisconsin,Nov 2018,320633,629450,MWRO,2019
Wisconsin,Dec 2018,319229,625435,MWRO,2019
Wisconsin,Jan 2019 /2,320854,629141,MWRO,2019
Wisconsin,Feb 2019 /2,32385,71428,MWRO,2019
Wisconsin,Mar 2019,313467,615344,MWRO,2019
Wisconsin,Apr 2019,312579,613035,MWRO,2019
Wisconsin,May 2019,311695,611038,MWRO,2019
Wisconsin,Jun 2019,311811,610698,MWRO,2019
Wisconsin,Jul 2019,311836,609826,MWRO,2019
Wisconsin,Aug 2019,311915,610078,MWRO,2019
Wisconsin,Sep 2019,311625,607844,MWRO,2019
Arizona,Oct 2018,386130,834518,SWRO,2019
Arizona,Nov 2018,381440,823176,SWRO,2019
Arizona,Dec 2018,378525,813790,SWRO,2019
Arizona,Jan 2019 /2,381800,815689,SWRO,2019
Arizona,Feb 2019 /2,29081,62271,SWRO,2019
Arizona,Mar 2019,367418,779723,SWRO,2019
Arizona,Apr 2019,362808,769805,SWRO,2019
Arizona,May 2019,363819,773157,SWRO,2019
Arizona,Jun 2019,368339,783815,SWRO,2019
Arizona,Jul 2019,371735,790722,SWRO,2019
Arizona,Aug 2019,374946,797795,SWRO,2019
Arizona,Sep 2019,375236,798130,SWRO,2019
Arkansas,Oct 2018,161515,363186,SWRO,2019
Arkansas,Nov 2018,162693,365559,SWRO,2019
Arkansas,Dec 2018,161926,363631,SWRO,2019
Arkansas,Jan 2019 /2,161030,360533,SWRO,2019
Arkansas,Feb 2019 /2,162097,363301,SWRO,2019
Arkansas,Mar 2019,160976,358305,SWRO,2019
Arkansas,Apr 2019,156621,347080,SWRO,2019
Arkansas,May 2019,155508,344512,SWRO,2019
Arkansas,Jun 2019,155869,345284,SWRO,2019
Arkansas,Jul 2019,156744,346819,SWRO,2019
Arkansas,Aug 2019,157688,349592,SWRO,2019
Arkansas,Sep 2019,158103,351199,SWRO,2019
Louisiana,Oct 2018,391248,838611,SWRO,2019
Louisiana,Nov 2018,389175,835613,SWRO,2019
Louisiana,Dec 2018,386735,829177,SWRO,2019
Louisiana,Jan 2019 /2,378562,811065,SWRO,2019
Louisiana,Feb 2019 /2,42546,95008,SWRO,2019
Louisiana,Mar 2019,375788,808037,SWRO,2019
Louisiana,Apr 2019,369236,794152,SWRO,2019
Louisiana,May 2019,369692,795810,SWRO,2019
Louisiana,Jun 2019,369465,795990,SWRO,2019
Louisiana,Jul 2019,367554,791070,SWRO,2019
Louisiana,Aug 2019,372335,801655,SWRO,2019
Louisiana,Sep 2019,371381,798536,SWRO,2019
New Mexico,Oct 2018,221495,454244,SWRO,2019
New Mexico,Nov 2018,221696,453405,SWRO,2019
New Mexico,Dec 2018,220823,450576,SWRO,2019
New Mexico,Jan 2019 /2,220728,450546,SWRO,2019
New Mexico,Feb 2019 /2,22378,44864,SWRO,2019
New Mexico,Mar 2019,218344,444255,SWRO,2019
New Mexico,Apr 2019,218674,444329,SWRO,2019
New Mexico,May 2019,219429,444815,SWRO,2019
New Mexico,Jun 2019,220196,446392,SWRO,2019
New Mexico,Jul 2019,221356,447874,SWRO,2019
New Mexico,Aug 2019,222799,450221,SWRO,2019
New Mexico,Sep 2019,223019,450410,SWRO,2019
Oklahoma,Oct 2018,269359,581701,SWRO,2019
Oklahoma,Nov 2018,269159,580244,SWRO,2019
Oklahoma,Dec 2018,267396,575272,SWRO,2019
Oklahoma,Jan 2019 /2,267704,575769,SWRO,2019
Oklahoma,Feb 2019 /2,28648,63182,SWRO,2019
Oklahoma,Mar 2019,264312,565817,SWRO,2019
Oklahoma,Apr 2019,264417,565900,SWRO,2019
Oklahoma,May 2019,264953,566892,SWRO,2019
Oklahoma,Jun 2019,267505,571467,SWRO,2019
Oklahoma,Jul 2019,268444,573259,SWRO,2019
Oklahoma,Aug 2019,268949,583042,SWRO,2019
Oklahoma,Sep 2019,271229,578189,SWRO,2019
Texas,Oct 2018,1544007,3610340,SWRO,2019
Texas,Nov 2018,1515143,3544393,SWRO,2019
Texas,Dec 2018,1495103,3496398,SWRO,2019
Texas,Jan 2019 /2,1522293,3544410,SWRO,2019
Texas,Feb 2019 /2,248741,667967,SWRO,2019
Texas,Mar 2019,1438380,3342252,SWRO,2019
Texas,Apr 2019,1430437,3322131,SWRO,2019
Texas,May 2019,1415354,3291843,SWRO,2019
Texas,Jun 2019,1434522,3339430,SWRO,2019
Texas,Jul 2019,1445259,3364115,SWRO,2019
Texas,Aug 2019,1449989,3376727,SWRO,2019
Texas,Sep 2019,1439988,3346851,SWRO,2019
Utah,Oct 2018,74606,178812,SWRO,2019
Utah,Nov 2018,73999,177209,SWRO,2019
Utah,Dec 2018,72886,174187,SWRO,2019
Utah,Jan 2019 /2,73644,175327,SWRO,2019
Utah,Feb 2019 /2,13928,37924,SWRO,2019
Utah,Mar 2019,72835,172787,SWRO,2019
Utah,Apr 2019,72173,170989,SWRO,2019
Utah,May 2019,72426,170880,SWRO,2019
Utah,Jun 2019,72013,169541,SWRO,2019
Utah,Jul 2019,71836,168361,SWRO,2019
Utah,Aug 2019,72372,168772,SWRO,2019
Utah,Sep 2019,70918,165162,SWRO,2019
Colorado,Oct 2018,226581,461659,MPRO,2019
Colorado,Nov 2018,227958,462062,MPRO,2019
Colorado,Dec 2018,226803,456585,MPRO,2019
Colorado,Jan 2019 /2,227731,456786,MPRO,2019
Colorado,Feb 2019 /2,14711,31018,MPRO,2019
Colorado,Mar 2019,227236,452616,MPRO,2019
Colorado,Apr 2019,224890,447801,MPRO,2019
Colorado,May 2019,224148,446093,MPRO,2019
Colorado,Jun 2019,223919,445289,MPRO,2019
Colorado,Jul 2019,224136,444626,MPRO,2019
Colorado,Aug 2019,222430,440612,MPRO,2019
Colorado,Sep 2019,222430,438326,MPRO,2019
Kansas,Oct 2018,98652,211005,MPRO,2019
Kansas,Nov 2018,97745,208579,MPRO,2019
Kansas,Dec 2018,96432,205387,MPRO,2019
Kansas,Jan 2019 /2,95855,203960,MPRO,2019
Kansas,Feb 2019 /2,5046,10754,MPRO,2019
Kansas,Mar 2019,93169,197577,MPRO,2019
Kansas,Apr 2019,92922,196818,MPRO,2019
Kansas,May 2019,92383,195859,MPRO,2019
Kansas,Jun 2019,92763,197142,MPRO,2019
Kansas,Jul 2019,93953,198962,MPRO,2019
Kansas,Aug 2019,93754,199622,MPRO,2019
Kansas,Sep 2019,93217,198285,MPRO,2019
Missouri,Oct 2018,331701,713151,MPRO,2019
Missouri,Nov 2018,328660,705803,MPRO,2019
Missouri,Dec 2018,327740,703365,MPRO,2019
Missouri,Jan 2019 /2,333455,713331,MPRO,2019
Missouri,Feb 2019 /2,21323,49363,MPRO,2019
Missouri,Mar 2019,327403,696214,MPRO,2019
Missouri,Apr 2019,321512,684676,MPRO,2019
Missouri,May 2019,320724,682794,MPRO,2019
Missouri,Jun 2019,320683,682299,MPRO,2019
Missouri,Jul 2019,319101,678768,MPRO,2019
Missouri,Aug 2019,320592,683574,MPRO,2019
Missouri,Sep 2019,318316,678716,MPRO,2019
Montana,Oct 2018,53574,109420,MPRO,2019
Montana,Nov 2018,53237,108616,MPRO,2019
Montana,Dec 2018,52971,107818,MPRO,2019
Montana,Jan 2019 /2,52996,107850,MPRO,2019
Montana,Feb 2019 /2,5293,11053,MPRO,2019
Montana,Mar 2019,53147,107957,MPRO,2019
Montana,Apr 2019,52998,107433,MPRO,2019
Montana,May 2019,52906,106957,MPRO,2019
Montana,Jun 2019,52915,106820,MPRO,2019
Montana,Jul 2019,52666,106298,MPRO,2019
Montana,Aug 2019,52523,106146,MPRO,2019
Montana,Sep 2019,52460,106053,MPRO,2019
Nebraska,Oct 2018,74203,163999,MPRO,2019
Nebraska,Nov 2018,73788,162964,MPRO,2019
Nebraska,Dec 2018,73432,161713,MPRO,2019
Nebraska,Jan 2019 /2,73760,162343,MPRO,2019
Nebraska,Feb 2019 /2,6000,13198,MPRO,2019
Nebraska,Mar 2019,74425,163384,MPRO,2019
Nebraska,Apr 2019,73927,162585,MPRO,2019
Nebraska,May 2019,72947,159963,MPRO,2019
Nebraska,Jun 2019,73007,160206,MPRO,2019
Nebraska,Jul 2019,72832,159662,MPRO,2019
Nebraska,Aug 2019,72272,158755,MPRO,2019
Nebraska,Sep 2019,71121,156439,MPRO,2019
North Dakota,Oct 2018,24326,50503,MPRO,2019
North Dakota,Nov 2018,24167,50048,MPRO,2019
North Dakota,Dec 2018,23906,49586,MPRO,2019
North Dakota,Jan 2019 /2,23904,49813,MPRO,2019
North Dakota,Feb 2019 /2,3256,7638,MPRO,2019
North Dakota,Mar 2019,23479,48422,MPRO,2019
North Dakota,Apr 2019,23329,48096,MPRO,2019
North Dakota,May 2019,23307,48095,MPRO,2019
North Dakota,Jun 2019,23188,47783,MPRO,2019
North Dakota,Jul 2019,23110,47645,MPRO,2019
North Dakota,Aug 2019,23206,48043,MPRO,2019
North Dakota,Sep 2019,23192,48070,MPRO,2019
South Dakota,Oct 2018,38687,82566,MPRO,2019
South Dakota,Nov 2018,38579,81999,MPRO,2019
South Dakota,Dec 2018,38358,81528,MPRO,2019
South Dakota,Jan 2019 /2,38618,82164,MPRO,2019
South Dakota,Feb 2019 /2,3653,8068,MPRO,2019
South Dakota,Mar 2019,38047,81412,MPRO,2019
South Dakota,Apr 2019,37849,80939,MPRO,2019
South Dakota,May 2019,37870,80967,MPRO,2019
South Dakota,Jun 2019,37819,80962,MPRO,2019
South Dakota,Jul 2019,37610,80314,MPRO,2019
South Dakota,Aug 2019,37605,80139,MPRO,2019
South Dakota,Sep 2019,37323,79186,MPRO,2019
Wyoming,Oct 2018,12278,27448,MPRO,2019
Wyoming,Nov 2018,12187,27262,MPRO,2019
Wyoming,Dec 2018,12208,27257,MPRO,2019
Wyoming,Jan 2019 /2,12528,28009,MPRO,2019
Wyoming,Feb 2019 /2,837,1803,MPRO,2019
Wyoming,Mar 2019,11873,26472,MPRO,2019
Wyoming,Apr 2019,11703,26025,MPRO,2019
Wyoming,May 2019,11631,25789,MPRO,2019
