state,month,households,persons,region,year
California,Nov 2020,2291174,4245238,WRO,2021
California,Dec 2020,2286052,4234649,WRO,2021
California,Jan 2021,2370183,4368759,WRO,2021
California,Feb 2021,2456818,4451404,WRO,2021
California,Mar 2021,2383453,4309750,WRO,2021
California,Apr 2021,2370759,4291627,WRO,2021
California,May 2021,2353486,4259446,WRO,2021
California,Jun 2021,2338578,4237518,WRO,2021
California,Jul 2021,2438593,4412673,WRO,2021
California,Aug 2021,2406829,4340990,WRO,2021
California,Sep 2021,2437879,4396992,WRO,2021
Hawaii,Oct 2020,97281,177792,WRO,2021
Hawaii,Nov 2020,98773,184713,WRO,2021
Hawaii,Dec 2020,101484,189285,WRO,2021
Hawaii,Jan 2021,103974,193761,WRO,2021
Hawaii,Feb 2021,106310,197958,WRO,2021
Hawaii,Mar 2021,108240,201193,WRO,2021
Hawaii,Apr 2021,109263,202822,WRO,2021
Hawaii,May 2021,110346,203885,WRO,2021
Hawaii,Jun 2021,111251,205282,WRO,2021
Hawaii,Jul 2021,111900,206226,WRO,2021
Hawaii,Aug 2021,112461,197132,WRO,2021
Hawaii,Sep 2021,108687,189956,WRO,2021
Idaho,Oct 2020,63992,136037,WRO,2021
Idaho,Nov 2020,63889,135458,WRO,2021
Idaho,Dec 2020,64682,137970,WRO,2021
Idaho,Jan 2021,64025,135957,WRO,2021
Idaho,Feb 2021,63895,135439,WRO,2021
Idaho,Mar 2021,63624,134259,WRO,2021
Idaho,Apr 2021,62545,131308,WRO,2021
Idaho,May 2021,61879,129650,WRO,2021
Idaho,Jun 2021,62340,130227,WRO,2021
Idaho,Jul 2021,62194,129667,WRO,2021
Idaho,Aug 2021,61774,128472,WRO,2021
Idaho,Sep 2021,61270,126843,WRO,2021
Nevada,Oct 2020,250825,483693,WRO,2021
Nevada,Nov 2020,245881,477920,WRO,2021
Nevada,Dec 2020,224901,442157,WRO,2021
Nevada,Jan 2021,236076,464298,WRO,2021
Nevada,Feb 2021,245950,482335,WRO,2021
Nevada,Mar 2021,243796,477172,WRO,2021
Nevada,Apr 2021,233878,448863,WRO,2021
Nevada,May 2021,221666,427799,WRO,2021
Nevada,Jun 2021,221804,428387,WRO,2021
Nevada,Jul 2021,221431,426535,WRO,2021
Nevada,Aug 2021,226858,437871,WRO,2021
Nevada,Sep 2021,229892,441968,WRO,2021
Oregon,Oct 2020,393371,661328,WRO,2021
Oregon,Nov 2020,406232,685767,WRO,2021
Oregon,Dec 2020,418138,705101,WRO,2021
Oregon,Jan 2021,426300,717568,WRO,2021
Oregon,Feb 2021,460980,754336,WRO,2021
Oregon,Mar 2021,461025,754221,WRO,2021
Oregon,Apr 2021,427139,715336,WRO,2021
Oregon,May 2021,411675,725771,WRO,2021
Oregon,Jun 2021,419560,712595,WRO,2021
Oregon,Jul 2021,408241,686424,WRO,2021
Oregon,Aug 2021,405662,678916,WRO,2021
Oregon,Sep 2021,389081,678166,WRO,2021
Washington,Oct 2020,529137,936301,WRO,2021
Washington,Nov 2020,523777,929584,WRO,2021
Washington,Dec 2020,542507,960448,WRO,2021
Washington,Jan 2021,550525,976504,WRO,2021
Washington,Feb 2021,569376,1016987,WRO,2021
Washington,Mar 2021,538308,961819,WRO,2021
Washington,Apr 2021,538045,953349,WRO,2021
Washington,May 2021,529381,914078,WRO,2021
Washington,Jun 2021,522282,894680,WRO,2021
Washington,Jul 2021,515761,883293,WRO,2021
Washington,Aug 2021,505273,862820,WRO,2021
Washington,Sep 2021,496625,846119,WRO,2021
