state,month,households,persons,region,year
New Hampshire,Dec 2023,41874,76712,NERO,2024
New Hampshire,Jan 2024,41930,76669,NERO,2024
New Hampshire,Feb 2024,42098,76758,NERO,2024
New Hampshire,Mar 2024,42254,76887,NERO,2024
New Hampshire,Apr 2024,42363,76760,NERO,2024
New Hampshire,May 2024,42579,77041,NERO,2024
New Hampshire,Jun 2024,42564,76815,NERO,2024
New Hampshire,Jul 2024,42664,76753,NERO,2024
New Hampshire,Aug 2024,42698,76674,NERO,2024
New Hampshire,Sep 2024,42619,76472,NERO,2024
New York,Oct 2023,1657894,2848939,NERO,2024
New York,Nov 2023,1651524,2837232,NERO,2024
New York,Dec 2023,1663675,2859633,NERO,2024
New York,Jan 2024,1686225,2897231,NERO,2024
New York,Feb 2024,1697593,2915456,NERO,2024
New York,Mar 2024,1714853,2942731,NERO,2024
New York,Apr 2024,1726106,2958608,NERO,2024
New York,May 2024,1732246,2965846,NERO,2024
New York,Jun 2024,1732549,2961711,NERO,2024
New York,Jul 2024,1740570,2974362,NERO,2024
New York,Aug 2024,1745325,2979198,NERO,2024
New York,Sep 2024,1744686,2973613,NERO,2024
Rhode Island,Oct 2023,88736,143089,NERO,2024
Rhode Island,Nov 2023,88352,143436,NERO,2024
Rhode Island,Dec 2023,89234,143484,NERO,2024
Rhode Island,Jan 2024,89407,143736,NERO,2024
Rhode Island,Feb 2024,90094,144421,NERO,2024
Rhode Island,Mar 2024,90283,144212,NERO,2024
Rhode Island,Apr 2024,90514,144444,NERO,2024
Rhode Island,May 2024,90679,144510,NERO,2024
Rhode Island,Jun 2024,90663,144541,NERO,2024
Rhode Island,Jul 2024,90611,144596,NERO,2024
Rhode Island,Aug 2024,90890,145177,NERO,2024
Rhode Island,Sep 2024,91126,145600,NERO,2024
Vermont,Oct 2023,39949,67876,NERO,2024
Vermont,Nov 2023,39869,67737,NERO,2024
Vermont,Dec 2023,39841,67491,NERO,2024
Vermont,Jan 2024,40003,67583,NERO,2024
Vermont,Feb 2024,39944,67438,NERO,2024
Vermont,Mar 2024,39868,67159,NERO,2024
Vermont,Apr 2024,39669,66606,NERO,2024
Vermont,May 2024,39359,65894,NERO,2024
Vermont,Jun 2024,39110,65376,NERO,2024
Vermont,Jul 2024,38983,65116,NERO,2024
Vermont,Aug 2024,38792,64757,NERO,2024
Vermont,Sep 2024,38858,64886,NERO,2024
Delaware,Oct 2023,59203,118512,MARO,2024
Delaware,Nov 2023,59711,119855,MARO,2024
Delaware,Dec 2023,59125,118587,MARO,2024
Delaware,Jan 2024,59256,119009,MARO,2024
Delaware,Feb 2024,58208,116361,MARO,2024
Delaware,Mar 2024,57008,113292,MARO,2024
Delaware,Apr 2024,58282,115953,MARO,2024
Delaware,May 2024,58233,115747,MARO,2024
Delaware,Jun 2024,59640,118918,MARO,2024
Delaware,Jul 2024,59928,119390,MARO,2024
Delaware,Aug 2024,60722,121145,MARO,2024
Delaware,Sep 2024,60991,121464,MARO,2024
District of Columbia,Oct 2023,82923,138419,MARO,2024
District of Columbia,Nov 2023,82922,136642,MARO,2024
District of Columbia,Dec 2023,82750,135676,MARO,2024
District of Columbia,Jan 2024,82550,135009,MARO,2024
District of Columbia,Feb 2024,82924,135148,MARO,2024
District of Columbia,Mar 2024,83377,135510,MARO,2024
District of Columbia,Apr 2024,85524,135977,MARO,2024
District of Columbia,May 2024,84030,137261,MARO,2024
District of Columbia,Jun 2024,84596,138523,MARO,2024
District of Columbia,Jul 2024,85245,140033,MARO,2024
District of Columbia,Aug 2024,85619,140265,MARO,2024
District of Columbia,Sep 2024,85951,140958,MARO,2024
Maryland,Oct 2023,379940,699461,MARO,2024
Maryland,Nov 2023,382491,701597,MARO,2024
Maryland,Dec 2023,377110,689267,MARO,2024
Maryland,Jan 2024,378251,689214,MARO,2024
Maryland,Feb 2024,381287,694931,MARO,2024
Maryland,Mar 2024,384006,696735,MARO,2024
Maryland,Apr 2024,384628,695859,MARO,2024
Maryland,May 2024,386556,697963,MARO,2024
Maryland,Jun 2024,380745,689592,MARO,2024
Maryland,Jul 2024,381048,689026,MARO,2024
Maryland,Aug 2024,382077,691241,MARO,2024
Maryland,Sep 2024,383767,693394,MARO,2024
New Jersey,Oct 2023,414604,798380,MARO,2024
New Jersey,Nov 2023,417085,801868,MARO,2024
New Jersey,Dec 2023,421589,809378,MARO,2024
New Jersey,Jan 2024,426517,816641,MARO,2024
New Jersey,Feb 2024,431369,823883,MARO,2024
New Jersey,Mar 2024,436132,831648,MARO,2024
New Jersey,Apr 2024,440812,838368,MARO,2024
New Jersey,May 2024,448120,850015,MARO,2024
New Jersey,Jun 2024,434274,821777,MARO,2024
New Jersey,Jul 2024,447995,846819,MARO,2024
New Jersey,Aug 2024,448065,844138,MARO,2024
New Jersey,Sep 2024,448593,843810,MARO,2024
Pennsylvania,Oct 2023,1057459,1977626,MARO,2024
Pennsylvania,Nov 2023,1058116,1979248,MARO,2024
Pennsylvania,Dec 2023,1057737,1975317,MARO,2024
Pennsylvania,Jan 2024,1064248,1984531,MARO,2024
Pennsylvania,Feb 2024,1076534,1996706,MARO,2024
Pennsylvania,Mar 2024,1071457,1993394,MARO,2024
Pennsylvania,Apr 2024,1093419,2013612,MARO,2024
Pennsylvania,May 2024,1095319,2014560,MARO,2024
Pennsylvania,Jun 2024,1094655,2011781,MARO,2024
Pennsylvania,Jul 2024,1094999,2014887,MARO,2024
Pennsylvania,Aug 2024,1099842,2024539,MARO,2024
Pennsylvania,Sep 2024,1095487,2014015,MARO,2024
Virginia,Oct 2023,428217,831989,MARO,2024
Virginia,Nov 2023,426357,828330,MARO,2024
Virginia,Dec 2023,420338,815678,MARO,2024
Virginia,Jan 2024,423355,824172,MARO,2024
Virginia,Feb 2024,423027,824939,MARO,2024
Virginia,Mar 2024,422538,822544,MARO,2024
Virginia,Apr 2024,425171,829227,MARO,2024
Virginia,May 2024,429945,839353,MARO,2024
Virginia,Jun 2024,423653,824537,MARO,2024
Virginia,Jul 2024,426449,831985,MARO,2024
Virginia,Aug 2024,429578,836993,MARO,2024
Virginia,Sep 2024,425039,823540,MARO,2024
West Virginia,Oct 2023,148954,281008,MARO,2024
West Virginia,Nov 2023,147455,277949,MARO,2024
West Virginia,Dec 2023,145805,272594,MARO,2024
West Virginia,Jan 2024,146928,275104,MARO,2024
West Virginia,Feb 2024,147522,276005,MARO,2024
West Virginia,Mar 2024,148314,277477,MARO,2024
West Virginia,Apr 2024,148920,278265,MARO,2024
West Virginia,May 2024,149777,280551,MARO,2024
West Virginia,Jun 2024,148108,276772,MARO,2024
West Virginia,Jul 2024,147735,276774,MARO,2024
West Virginia,Aug 2024,148943,280080,MARO,2024
West Virginia,Sep 2024,147019,276570,MARO,2024
Alabama,Oct 2023,379410,756623,SERO,2024
Alabama,Nov 2023,377225,753477,SERO,2024
Alabama,Dec 2023,376560,753021,SERO,2024
Alabama,Jan 2024,373948,746939,SERO,2024
Alabama,Feb 2024,374968,749793,SERO,2024
Alabama,Mar 2024,375077,749932,SERO,2024
Alabama,Apr 2024,374554,748584,SERO,2024
Alabama,May 2024,374697,749707,SERO,2024
Alabama,Jun 2024,374713,750718,SERO,2024
Alabama,Jul 2024,376313,753988,SERO,2024
Alabama,Aug 2024,378000,757869,SERO,2024
Alabama,Sep 2024,376999,755278,SERO,2024
Florida,Oct 2023,1707371,3112411,SERO,2024
Florida,Nov 2023,1677595,3053347,SERO,2024
Florida,Dec 2023,1660975,3004132,SERO,2024
Florida,Jan 2024,1617734,2902332,SERO,2024
Florida,Feb 2024,1621064,2913294,SERO,2024
Florida,Mar 2024,1625573,2923520,SERO,2024
Florida,Apr 2024,1614116,2897553,SERO,2024
Florida,May 2024,1635660,2936427,SERO,2024
Florida,Jun 2024,1646798,2960101,SERO,2024
Florida,Jul 2024,1644054,2958202,SERO,2024
Florida,Aug 2024,1629256,2957743,SERO,2024
Florida,Sep 2024,--,--,SERO,2024
Georgia,Oct 2023,699626,1433957,SERO,2024
Georgia,Nov 2023,674175,1395777,SERO,2024
Georgia,Dec 2023,651249,1339647,SERO,2024
Georgia,Jan 2024,687567,1422670,SERO,2024
Georgia,Feb 2024,691902,1423700,SERO,2024
Georgia,Mar 2024,672299,1385458,SERO,2024
Georgia,Apr 2024,669640,1381904,SERO,2024
Georgia,May 2024,674363,1396236,SERO,2024
Georgia,Jun 2024,688348,1426432,SERO,2024
Georgia,Jul 2024,697095,1448838,SERO,2024
Georgia,Aug 2024,702529,1457604,SERO,2024
Georgia,Sep 2024,702215,1455053,SERO,2024
Kentucky,Oct 2023,257625,561185,SERO,2024
Kentucky,Nov 2023,261220,566054,SERO,2024
Kentucky,Dec 2023,267445,578548,SERO,2024
Kentucky,Jan 2024,272493,587805,SERO,2024
Kentucky,Feb 2024,274301,590188,SERO,2024
Kentucky,Mar 2024,280778,602521,SERO,2024
Kentucky,Apr 2024,282793,605342,SERO,2024
Kentucky,May 2024,285828,612255,SERO,2024
Kentucky,Jun 2024,288333,618035,SERO,2024
Kentucky,Jul 2024,290352,621951,SERO,2024
Kentucky,Aug 2024,293458,629123,SERO,2024
Kentucky,Sep 2024,292011,625911,SERO,2024
Mississippi,Oct 2023,202038,401539,SERO,2024
Mississippi,Nov 2023,201131,401111,SERO,2024
Mississippi,Dec 2023,199037,398002,SERO,2024
Mississippi,Jan 2024,194042,389267,SERO,2024
Mississippi,Feb 2024,193220,387100,SERO,2024
Mississippi,Mar 2024,191162,382734,SERO,2024
Mississippi,Apr 2024,188279,376425,SERO,2024
Mississippi,May 2024,186152,373987,SERO,2024
Mississippi,Jun 2024,186162,376302,SERO,2024
Mississippi,Jul 2024,184954,374450,SERO,2024
Mississippi,Aug 2024,186910,379433,SERO,2024
Mississippi,Sep 2024,185502,377304,SERO,2024
North Carolina,Oct 2023,744799,1476280,SERO,2024
North Carolina,Nov 2023,733940,1460067,SERO,2024
North Carolina,Dec 2023,719203,1434075,SERO,2024
North Carolina,Jan 2024,699541,1398399,SERO,2024
North Carolina,Feb 2024,700415,1403890,SERO,2024
North Carolina,Mar 2024,699607,1402015,SERO,2024
North Carolina,Apr 2024,697467,1397364,SERO,2024
North Carolina,May 2024,697118,1400599,SERO,2024
North Carolina,Jun 2024,694154,1403524,SERO,2024
North Carolina,Jul 2024,693472,1397586,SERO,2024
North Carolina,Aug 2024,696811,1408180,SERO,2024
North Carolina,Sep 2024,695074,1405302,SERO,2024
South Carolina,Oct 2023,286185,597036,SERO,2024
South Carolina,Nov 2023,279168,583799,SERO,2024
South Carolina,Dec 2023,277516,580595,SERO,2024
South Carolina,Jan 2024,275771,577725,SERO,2024
South Carolina,Feb 2024,274619,576646,SERO,2024
South Carolina,Mar 2024,275318,577605,SERO,2024
South Carolina,Apr 2024,274828,576442,SERO,2024
South Carolina,May 2024,275071,577431,SERO,2024
South Carolina,Jun 2024,276264,581003,SERO,2024
South Carolina,Jul 2024,276812,581879,SERO,2024
South Carolina,Aug 2024,278259,585769,SERO,2024
South Carolina,Sep 2024,277036,583185,SERO,2024
Tennessee,Oct 2023,354762,691532,SERO,2024
Tennessee,Nov 2023,354940,699971,SERO,2024
Tennessee,Dec 2023,347956,691033,SERO,2024
Tennessee,Jan 2024,341146,681053,SERO,2024
Tennessee,Feb 2024,344841,690473,SERO,2024
Tennessee,Mar 2024,343884,694447,SERO,2024
Tennessee,Apr 2024,349060,706855,SERO,2024
Tennessee,May 2024,353707,718191,SERO,2024
Tennessee,Jun 2024,360016,732250,SERO,2024
Tennessee,Jul 2024,362999,738438,SERO,2024
Tennessee,Aug 2024,367604,748391,SERO,2024
Tennessee,Sep 2024,368731,750715,SERO,2024
Illinois,Oct 2023,1059523,1939888,MWRO,2024
Illinois,Nov 2023,1048582,1919522,MWRO,2024
Illinois,Dec 2023,1056293,1936364,MWRO,2024
Illinois,Jan 2024,1053180,1923443,MWRO,2024
Illinois,Feb 2024,1054812,1924670,MWRO,2024
Illinois,Mar 2024,1082115,1967167,MWRO,2024
Illinois,Apr 2024,1066873,1943480,MWRO,2024
Illinois,May 2024,1069868,1948556,MWRO,2024
Illinois,Jun 2024,1070759,1946371,MWRO,2024
Illinois,Jul 2024,1068495,1946490,MWRO,2024
Illinois,Aug 2024,1053202,1916909,MWRO,2024
Illinois,Sep 2024,1051385,1914881,MWRO,2024
Indiana,Oct 2023,292101,613137,MWRO,2024
Indiana,Nov 2023,292620,614140,MWRO,2024
Indiana,Dec 2023,295526,618859,MWRO,2024
Indiana,Jan 2024,293992,614546,MWRO,2024
Indiana,Feb 2024,294335,614679,MWRO,2024
Indiana,Mar 2024,293368,611113,MWRO,2024
Indiana,Apr 2024,288131,601132,MWRO,2024
Indiana,May 2024,287453,601789,MWRO,2024
Indiana,Jun 2024,288513,604551,MWRO,2024
Indiana,Jul 2024,289873,606785,MWRO,2024
Indiana,Aug 2024,293970,614912,MWRO,2024
Indiana,Sep 2024,292940,612627,MWRO,2024
Iowa,Oct 2023,129268,259949,MWRO,2024
Iowa,Nov 2023,128889,259583,MWRO,2024
Iowa,Dec 2023,129472,260253,MWRO,2024
Iowa,Jan 2024,128209,257380,MWRO,2024
Iowa,Feb 2024,128134,257068,MWRO,2024
Iowa,Mar 2024,127733,257074,MWRO,2024
Iowa,Apr 2024,127719,257442,MWRO,2024
Iowa,May 2024,128054,258850,MWRO,2024
Iowa,Jun 2024,128504,260172,MWRO,2024
Iowa,Jul 2024,128930,261629,MWRO,2024
Iowa,Aug 2024,128847,261341,MWRO,2024
Iowa,Sep 2024,128475,261133,MWRO,2024
Michigan,Oct 2023,787625,1478749,MWRO,2024
Michigan,Nov 2023,786465,1480217,MWRO,2024
Michigan,Dec 2023,791550,1483517,MWRO,2024
Michigan,Jan 2024,801111,1504350,MWRO,2024
Michigan,Feb 2024,794310,1488992,MWRO,2024
Michigan,Mar 2024,794995,1486093,MWRO,2024
Michigan,Apr 2024,786432,1469577,MWRO,2024
Michigan,May 2024,780292,1460465,MWRO,2024
Michigan,Jun 2024,749755,1439309,MWRO,2024
Michigan,Jul 2024,802398,1496900,MWRO,2024
Michigan,Aug 2024,773559,1452055,MWRO,2024
Michigan,Sep 2024,774171,1452899,MWRO,2024
Minnesota,Oct 2023,234533,456032,MWRO,2024
Minnesota,Nov 2023,233962,454998,MWRO,2024
Minnesota,Dec 2023,232925,452292,MWRO,2024
Minnesota,Jan 2024,231772,451575,MWRO,2024
Minnesota,Feb 2024,232323,452735,MWRO,2024
Minnesota,Mar 2024,232317,451824,MWRO,2024
Minnesota,Apr 2024,234498,453821,MWRO,2024
Minnesota,May 2024,235862,454581,MWRO,2024
Minnesota,Jun 2024,235777,453482,MWRO,2024
Minnesota,Jul 2024,236154,453918,MWRO,2024
Minnesota,Aug 2024,237115,455604,MWRO,2024
Minnesota,Sep 2024,237749,455454,MWRO,2024
Ohio,Oct 2023,713756,1376833,MWRO,2024
Ohio,Nov 2023,710230,1374119,MWRO,2024
Ohio,Dec 2023,714541,1383070,MWRO,2024
Ohio,Jan 2024,711317,1376970,MWRO,2024
Ohio,Feb 2024,715009,1385035,MWRO,2024
Ohio,Mar 2024,719027,1392442,MWRO,2024
Ohio,Apr 2024,718267,1396225,MWRO,2024
Ohio,May 2024,723870,1401313,MWRO,2024
Ohio,Jun 2024,718670,1394828,MWRO,2024
Ohio,Jul 2024,710076,1379464,MWRO,2024
Ohio,Aug 2024,720266,1400725,MWRO,2024
Ohio,Sep 2024,712131,1381358,MWRO,2024
Wisconsin,Oct 2023,373193,710919,MWRO,2024
Wisconsin,Nov 2023,372360,708107,MWRO,2024
Wisconsin,Dec 2023,372761,707744,MWRO,2024
Wisconsin,Jan 2024,373194,707530,MWRO,2024
Wisconsin,Feb 2024,367587,697634,MWRO,2024
Wisconsin,Mar 2024,370736,705061,MWRO,2024
Wisconsin,Apr 2024,371242,705173,MWRO,2024
Wisconsin,May 2024,369754,702904,MWRO,2024
Wisconsin,Jun 2024,370075,704707,MWRO,2024
Wisconsin,Jul 2024,370657,705004,MWRO,2024
Wisconsin,Aug 2024,370490,704758,MWRO,2024
Wisconsin,Sep 2024,370733,705516,MWRO,2024
Arizona,Oct 2023,453416,927411,SWRO,2024
Arizona,Nov 2023,449691,918161,SWRO,2024
Arizona,Dec 2023,454380,926789,SWRO,2024
Arizona,Jan 2024,445966,913272,SWRO,2024
Arizona,Feb 2024,443572,907575,SWRO,2024
Arizona,Mar 2024,452684,922627,SWRO,2024
Arizona,Apr 2024,452946,921343,SWRO,2024
Arizona,May 2024,457054,926803,SWRO,2024
Arizona,Jun 2024,459193,928924,SWRO,2024
Arizona,Jul 2024,460355,929858,SWRO,2024
Arizona,Aug 2024,460113,928946,SWRO,2024
Arizona,Sep 2024,458972,929087,SWRO,2024
Arkansas,Oct 2023,129061,246383,SWRO,2024
Arkansas,Nov 2023,128860,247060,SWRO,2024
Arkansas,Dec 2023,129351,247786,SWRO,2024
Arkansas,Jan 2024,129290,246831,SWRO,2024
Arkansas,Feb 2024,127822,243199,SWRO,2024
Arkansas,Mar 2024,127680,242288,SWRO,2024
Arkansas,Apr 2024,124814,235213,SWRO,2024
Arkansas,May 2024,125255,236318,SWRO,2024
Arkansas,Jun 2024,124788,236521,SWRO,2024
Arkansas,Jul 2024,123397,231580,SWRO,2024
Arkansas,Aug 2024,124753,234052,SWRO,2024
Arkansas,Sep 2024,124746,234234,SWRO,2024
Louisiana,Oct 2023,425423,861619,SWRO,2024
Louisiana,Nov 2023,429129,869570,SWRO,2024
Louisiana,Dec 2023,430228,871676,SWRO,2024
Louisiana,Jan 2024,418339,850023,SWRO,2024
Louisiana,Feb 2024,417307,848550,SWRO,2024
Louisiana,Mar 2024,415707,843419,SWRO,2024
Louisiana,Apr 2024,410385,830334,SWRO,2024
Louisiana,May 2024,411398,834136,SWRO,2024
Louisiana,Jun 2024,414880,842491,SWRO,2024
Louisiana,Jul 2024,413068,837893,SWRO,2024
Louisiana,Aug 2024,414239,841329,SWRO,2024
Louisiana,Sep 2024,412247,834550,SWRO,2024
New Mexico,Oct 2023,236639,448453,SWRO,2024
New Mexico,Nov 2023,222604,420955,SWRO,2024
New Mexico,Dec 2023,214231,406397,SWRO,2024
New Mexico,Jan 2024,216335,411962,SWRO,2024
New Mexico,Feb 2024,225492,424625,SWRO,2024
New Mexico,Mar 2024,235003,438816,SWRO,2024
New Mexico,Apr 2024,248894,461003,SWRO,2024
New Mexico,May 2024,253891,469547,SWRO,2024
New Mexico,Jun 2024,257109,475608,SWRO,2024
New Mexico,Jul 2024,260458,483052,SWRO,2024
New Mexico,Aug 2024,263814,486317,SWRO,2024
New Mexico,Sep 2024,266111,489106,SWRO,2024
Oklahoma,Oct 2023,336910,687275,SWRO,2024
Oklahoma,Nov 2023,333039,682639,SWRO,2024
Oklahoma,Dec 2023,330062,679065,SWRO,2024
Oklahoma,Jan 2024,329413,678335,SWRO,2024
Oklahoma,Feb 2024,331080,681431,SWRO,2024
Oklahoma,Mar 2024,332106,683117,SWRO,2024
Oklahoma,Apr 2024,332471,684213,SWRO,2024
Oklahoma,May 2024,335083,689006,SWRO,2024
Oklahoma,Jun 2024,334687,687831,SWRO,2024
Oklahoma,Jul 2024,337085,691730,SWRO,2024
Oklahoma,Aug 2024,340815,698884,SWRO,2024
Oklahoma,Sep 2024,340903,698167,SWRO,2024
Texas,Oct 2023,1476126,3237133,SWRO,2024
Texas,Nov 2023,1455579,3196449,SWRO,2024
Texas,Dec 2023,1432148,3146168,SWRO,2024
Texas,Jan 2024,1419074,3093243,SWRO,2024
Texas,Feb 2024,1410835,3066413,SWRO,2024
Texas,Mar 2024,1431648,3103359,SWRO,2024
Texas,Apr 2024,1463638,3158658,SWRO,2024
Texas,May 2024,1454413,3146408,SWRO,2024
Texas,Jun 2024,1469142,3188472,SWRO,2024
Texas,Jul 2024,1500449,3260479,SWRO,2024
Texas,Aug 2024,1518791,3313274,SWRO,2024
Texas,Sep 2024,1561436,3406047,SWRO,2024
Utah,Oct 2023,83255,161705,SWRO,2024
Utah,Nov 2023,81803,162389,SWRO,2024
Utah,Dec 2023,82729,164522,SWRO,2024
Utah,Jan 2024,84021,166526,SWRO,2024
Utah,Feb 2024,80425,167803,SWRO,2024
Utah,Mar 2024,86184,170844,SWRO,2024
Utah,Apr 2024,86099,171151,SWRO,2024
Utah,May 2024,87059,173215,SWRO,2024
Utah,Jun 2024,86820,172812,SWRO,2024
Utah,Jul 2024,87034,172409,SWRO,2024
Utah,Aug 2024,87971,174380,SWRO,2024
Utah,Sep 2024,86468,173620,SWRO,2024
Colorado,Oct 2023,304428,572223,MPRO,2024
Colorado,Nov 2023,304776,572131,MPRO,2024
Colorado,Dec 2023,306726,576670,MPRO,2024
Colorado,Jan 2024,306823,575162,MPRO,2024
Colorado,Feb 2024,306007,573262,MPRO,2024
Colorado,Mar 2024,310044,579983,MPRO,2024
Colorado,Apr 2024,312567,584416,MPRO,2024
Colorado,May 2024,314719,588019,MPRO,2024
Colorado,Jun 2024,316063,590770,MPRO,2024
Colorado,Jul 2024,319190,595909,MPRO,2024
Colorado,Aug 2024,321778,600323,MPRO,2024
Colorado,Sep 2024,324740,604766,MPRO,2024
Kansas,Oct 2023,91879,186878,MPRO,2024
Kansas,Nov 2023,91927,186894,MPRO,2024
Kansas,Dec 2023,92023,187058,MPRO,2024
Kansas,Jan 2024,92026,186356,MPRO,2024
Kansas,Feb 2024,91768,185214,MPRO,2024
Kansas,Mar 2024,91935,185389,MPRO,2024
Kansas,Apr 2024,92536,186601,MPRO,2024
Kansas,May 2024,92886,187537,MPRO,2024
Kansas,Jun 2024,93170,188214,MPRO,2024
Kansas,Jul 2024,93156,187888,MPRO,2024
Kansas,Aug 2024,93408,188632,MPRO,2024
Kansas,Sep 2024,93088,187849,MPRO,2024
Missouri,Oct 2023,322638,654283,MPRO,2024
Missouri,Nov 2023,320142,650568,MPRO,2024
Missouri,Dec 2023,321734,653677,MPRO,2024
Missouri,Jan 2024,322827,655779,MPRO,2024
Missouri,Feb 2024,320806,651892,MPRO,2024
Missouri,Mar 2024,322961,655670,MPRO,2024
Missouri,Apr 2024,320661,650613,MPRO,2024
Missouri,May 2024,321979,655339,MPRO,2024
Missouri,Jun 2024,319706,649299,MPRO,2024
Missouri,Jul 2024,324137,660575,MPRO,2024
Missouri,Aug 2024,327671,668602,MPRO,2024
Missouri,Sep 2024,326832,667117,MPRO,2024
Montana,Oct 2023,41323,81182,MPRO,2024
Montana,Nov 2023,41346,81260,MPRO,2024
Montana,Dec 2023,41182,81011,MPRO,2024
Montana,Jan 2024,41363,81150,MPRO,2024
Montana,Feb 2024,41585,81639,MPRO,2024
Montana,Mar 2024,41803,81974,MPRO,2024
Montana,Apr 2024,41803,81632,MPRO,2024
Montana,May 2024,41982,81980,MPRO,2024
Montana,Jun 2024,42109,82166,MPRO,2024
Montana,Jul 2024,41981,81885,MPRO,2024
Montana,Aug 2024,41685,81294,MPRO,2024
Montana,Sep 2024,41484,80765,MPRO,2024
Nebraska,Oct 2023,75893,154159,MPRO,2024
Nebraska,Nov 2023,75933,154418,MPRO,2024
Nebraska,Dec 2023,76682,155718,MPRO,2024
Nebraska,Jan 2024,77194,156594,MPRO,2024
Nebraska,Feb 2024,77190,156600,MPRO,2024
Nebraska,Mar 2024,77415,156519,MPRO,2024
Nebraska,Apr 2024,76669,154841,MPRO,2024
Nebraska,May 2024,76669,155110,MPRO,2024
Nebraska,Jun 2024,76669,155141,MPRO,2024
Nebraska,Jul 2024,75594,153378,MPRO,2024
Nebraska,Aug 2024,75935,154438,MPRO,2024
Nebraska,Sep 2024,75473,153497,MPRO,2024
North Dakota,Oct 2023,23257,45952,MPRO,2024
North Dakota,Nov 2023,23212,45877,MPRO,2024
North Dakota,Dec 2023,23334,45785,MPRO,2024
North Dakota,Jan 2024,23725,46632,MPRO,2024
North Dakota,Feb 2024,23910,47001,MPRO,2024
North Dakota,Mar 2024,24498,48158,MPRO,2024
North Dakota,Apr 2024,25144,49416,MPRO,2024
North Dakota,May 2024,25508,50220,MPRO,2024
North Dakota,Jun 2024,25819,50819,MPRO,2024
North Dakota,Jul 2024,26082,50324,MPRO,2024
North Dakota,Aug 2024,26347,51863,MPRO,2024
North Dakota,Sep 2024,26583,52278,MPRO,2024
South Dakota,Oct 2023,36172,73313,MPRO,2024
South Dakota,Nov 2023,36418,73625,MPRO,2024
South Dakota,Dec 2023,36724,73949,MPRO,2024
South Dakota,Jan 2024,37378,75082,MPRO,2024
South Dakota,Feb 2024,37765,75564,MPRO,2024
South Dakota,Mar 2024,37377,75063,MPRO,2024
South Dakota,Apr 2024,37602,75440,MPRO,2024
South Dakota,May 2024,37602,75557,MPRO,2024
South Dakota,Jun 2024,37632,75882,MPRO,2024
South Dakota,Jul 2024,37614,75884,MPRO,2024
South Dakota,Aug 2024,37640,75933,MPRO,2024
South Dakota,Sep 2024,37751,75697,MPRO,2024
Wyoming,Oct 2023,13785,28800,MPRO,2024
Wyoming,Nov 2023,13712,28868,MPRO,2024
Wyoming,Dec 2023,13721,28956,MPRO,2024
Wyoming,Jan 2024,13838,29374,MPRO,2024
Wyoming,Feb 2024,13689,29148,MPRO,2024
Wyoming,Mar 2024,13849,29456,MPRO,2024
Wyoming,Apr 2024,13919,29574,MPRO,2024
Wyoming,May 2024,13756,29304,MPRO,2024
Wyoming,Jun 2024,13606,29008,MPRO,2024
Wyoming,Jul 2024,13529,28746,MPRO,2024
Wyoming,Aug 2024,13512,28711,MPRO,2024
Wyoming,Sep 2024,13376,28422,MPRO,2024
Alaska,Oct 2023,23345,50774,WRO,2024
Alaska,Nov 2023,21262,46350,WRO,2024
Alaska,Dec 2023,23881,52788,WRO,2024
Alaska,Jan 2024,26833,59034,WRO,2024
Alaska,Feb 2024,32986,72088,WRO,2024
